Config CF left-base;Confluence left-base;Config CF right-base;Confluence right-base;Config OA;OA;Config DFP left;DFP left;Config DFP right;DFP right;Config PDG left;PDG left;Config PDG right;PDG right
"0.84700
";"1.50000
";"0.30100
";"0.66100
";"0.88100
";"1.03100
";"0.84900
";"1.08200
";"0.84100
";"1.05300
";"0.84600
";"0.80700
";"0.83400
";"0.77300
"
"1.49200
";"5.65800
";"0.51800
";"2.96600
";"1.49000
";"1.67800
";"1.51100
";"3.46500
";"1.53900
";"3.10700
";"1.46400
";"0.97900
";"1.48800
";"1.07500
"
"1.55300
";"7.89500
";"0.68800
";"3.46200
";"1.58900
";"2.04700
";"1.42000
";"4.33500
";"1.14700
";"4.12200
";"1.47500
";"1.28200
";"1.51100
";"1.36100
"
"1.91500
";"1.52500
";"1.33300
";"0.35200
";"1.94500
";"2.04400
";"1.67500
";"0.94500
";"1.91100
";"1.27200
";"1.89000
";"0.77600
";"1.90100
";"0.65200
"
"0.89900
";"0.76400
";"0.42700
";"0.13700
";"0.93400
";"1.18700
";"0.90200
";"0.68700
";"0.90500
";"0.69400
";"0.94700
";"0.85400
";"0.90500
";"0.78900
"
"1.04800
";"0.26200
";"0.49000
";"1.34700
";"1.07100
";"1.14400
";"1.03200
";"0.25100
";"1.03600
";"1.04600
";"1.04300
";"0.26300
";"1.03900
";"0.90400
"
"1.05600
";"0.76700
";"0.44900
";"0.08900
";"1.11500
";"1.22300
";"1.13800
";"0.79300
";"1.08800
";"0.70100
";"1.09000
";"0.85800
";"1.05600
";"0.81600
"
"0.92400
";"0.92400
";"0.32400
";"0.11200
";"0.93900
";"1.02900
";"0.92100
";"0.80600
";"0.93200
";"0.77400
";"0.89100
";"0.55200
";"0.90600
";"0.65900
"
"1.03200
";"1.24700
";"0.36500
";"0.12000
";"1.08500
";"1.20900
";"0.93200
";"0.90500
";"0.92600
";"0.76500
";"0.92900
";"0.60300
";"0.90700
";"0.58800
"
"0.81700
";"1.05000
";"0.28100
";"0.38200
";"0.84900
";"1.08200
";"0.82300
";"0.89300
";"0.81600
";"0.86400
";"0.82000
";"0.81100
";"0.81600
";"0.81200
"
"0.96300
";"0.78000
";"0.33900
";"0.18500
";"1.03900
";"1.21500
";"0.95700
";"0.79400
";"0.96700
";"0.79600
";"0.95500
";"1.01000
";"0.97900
";"1.07800
"
"0.82700
";"2.09800
";"0.23100
";"0.50600
";"0.85400
";"0.93600
";"0.81700
";"1.17200
";"0.82500
";"1.07700
";"0.80200
";"0.51700
";"0.82100
";"0.51500
"
"0.81300
";"0.65400
";"0.25300
";"0.05100
";"0.84300
";"0.94600
";"0.81100
";"0.56200
";"0.80500
";"0.59200
";"0.82000
";"0.71100
";"0.80400
";"0.68100
"
"3.68900
";"6.23500
";"2.22100
";"2.10900
";"3.44900
";"3.94900
";"2.85800
";"3.64900
";"3.56200
";"2.25100
";"3.77200
";"1.04200
";"3.51700
";"1.42000
"
"0.81600
";"0.83000
";"0.32000
";"0.29000
";"1.15100
";"1.32900
";"1.08100
";"0.86600
";"1.07900
";"0.93900
";"1.05200
";"0.83700
";"1.05800
";"0.82000
"
"2.04800
";"5.50900
";"0.73600
";"2.57100
";"1.99300
";"2.99900
";"1.34600
";"2.92400
";"1.89100
";"3.82800
";"2.02200
";"1.91700
";"2.01300
";"1.87000
"
"1.07800
";"1.85400
";"0.40200
";"0.78100
";"1.12900
";"1.33800
";"1.07500
";"1.40400
";"1.07300
";"1.41200
";"1.08200
";"0.93900
";"1.06300
";"0.93000
"
"1.05300
";"4.09700
";"0.30100
";"3.24600
";"1.11300
";"1.44400
";"1.06800
";"3.02300
";"0.94700
";"2.86100
";"0.94600
";"0.98700
";"0.93100
";"1.00200
"
"1.76900
";"67.14200
";"0.49200
";"1.15300
";"1.38200
";"1.71100
";"1.86900
";"26.42200
";"1.83800
";"2.85500
";"1.32900
";"0.95200
";"1.33500
";"0.93800
"
"2.27400
";"16.47100
";"0.66700
";"201.47600
";"1.37300
";"3.38700
";"2.21600
";"16.85600
";"2.22400
";"76.90700
";"1.70600
";"1.95800
";"1.27700
";"2.72400
"
"1.90600
";"7.53600
";"0.60200
";"6.38400
";"1.89200
";"2.12000
";"1.84600
";"5.43700
";"1.69500
";"4.70200
";"1.66900
";"3.17900
";"1.54500
";"4.42400
"
"0.93100
";"1.66900
";"0.38300
";"0.86900
";"0.97400
";"1.10200
";"0.92500
";"1.23000
";"0.92400
";"1.23700
";"0.92500
";"0.64600
";"0.92700
";"0.64500
"
"0.84300
";"0.60800
";"0.27900
";"0.11300
";"0.88000
";"0.98600
";"0.85300
";"0.56300
";"0.84600
";"0.56600
";"0.91000
";"0.70400
";"0.84600
";"0.70300
"
"1.08600
";"1.15400
";"0.50500
";"0.22500
";"1.10100
";"1.26400
";"1.09000
";"0.98300
";"1.19700
";"0.93900
";"1.08100
";"0.81100
";"1.06700
";"0.70800
"
"0.99200
";"0.59700
";"0.40200
";"0.03800
";"1.04100
";"1.13300
";"0.99300
";"0.50300
";"0.99300
";"0.50000
";"0.99400
";"0.56700
";"0.99400
";"0.57100
"
"1.04000
";"5.25000
";"0.34000
";"3.86400
";"1.12100
";"1.44200
";"1.01400
";"3.02900
";"1.04400
";"3.71300
";"0.80000
";"2.49500
";"1.04200
";"3.46900
"
"1.07200
";"0.88500
";"0.38400
";"0.28600
";"1.10800
";"1.21600
";"1.07100
";"0.84800
";"1.07600
";"0.87100
";"1.07500
";"1.04700
";"1.06700
";"1.06000
"
"1.04500
";"5.53200
";"0.24700
";"3.70000
";"0.83000
";"1.06500
";"1.06000
";"3.79400
";"0.80300
";"3.02700
";"0.98800
";"3.39500
";"1.03300
";"3.24900
"
"0.74300
";"2.56000
";"0.23000
";"1.86000
";"1.02900
";"1.16800
";"0.99000
";"2.24400
";"0.98700
";"2.32600
";"0.98300
";"1.04900
";"1.04400
";"1.15300
"
"1.00500
";"4.48000
";"0.23000
";"2.69000
";"1.02400
";"1.16800
";"0.98400
";"3.15500
";"0.98400
";"3.23500
";"0.98300
";"1.37300
";"0.99000
";"1.41800
"
"1.06800
";"8.86700
";"0.25400
";"6.53000
";"1.11000
";"1.27300
";"1.06800
";"5.36300
";"1.06700
";"5.03800
";"1.06100
";"0.97000
";"1.06600
";"1.04500
"
"1.06300
";"0.87400
";"0.37800
";"0.14500
";"1.11200
";"1.32100
";"1.07500
";"0.76000
";"1.07900
";"0.75300
";"1.10400
";"0.82700
";"1.06700
";"0.79100
"
"1.05400
";"1.43000
";"0.51200
";"0.85100
";"1.07500
";"1.24200
";"1.04900
";"1.23400
";"1.05800
";"1.25500
";"1.03400
";"0.75900
";"1.03900
";"0.76100
"
"1.04100
";"1.22500
";"0.54100
";"0.39400
";"1.04700
";"1.21400
";"1.01300
";"0.95300
";"1.01900
";"0.90900
";"1.00800
";"0.82800
";"1.02400
";"0.78500
"
"1.05900
";"0.87100
";"0.43700
";"0.11500
";"1.10700
";"1.25100
";"1.10400
";"0.85200
";"1.04500
";"0.74800
";"1.08700
";"0.82200
";"1.05500
";"0.74600
"
"1.09100
";"1.56800
";"0.45200
";"0.75700
";"1.09900
";"1.22100
";"1.06500
";"1.18700
";"1.04200
";"1.10300
";"1.05000
";"0.95700
";"1.04900
";"0.93200
"
"1.00700
";"0.76800
";"0.41600
";"0.12900
";"1.05500
";"1.23700
";"1.01700
";"0.67300
";"0.99700
";"0.65200
";"0.99800
";"0.76400
";"1.05000
";"0.76100
"
"1.28100
";"0.84900
";"0.58700
";"0.16400
";"1.35000
";"1.52800
";"1.27300
";"0.71900
";"1.26500
";"0.73200
";"1.27600
";"0.83400
";"1.26500
";"0.83400
"
"0.93900
";"0.60400
";"0.31500
";"0.13300
";"0.92600
";"1.02300
";"0.87500
";"0.59000
";"0.87600
";"0.52200
";"0.87400
";"0.64300
";"0.87200
";"0.64300
"
"0.89100
";"0.70600
";"0.31200
";"0.15800
";"0.97600
";"1.08900
";"0.89000
";"0.65300
";"0.88300
";"0.65600
";"1.01700
";"0.92600
";"0.88700
";"0.90900
"
"0.91700
";"0.70700
";"0.30800
";"0.08400
";"0.95000
";"1.06000
";"0.88700
";"0.59600
";"0.89500
";"0.57100
";"0.89200
";"0.69700
";"0.88900
";"0.70400
"
"0.89300
";"0.72600
";"0.30400
";"0.15900
";"0.93200
";"1.02100
";"0.89400
";"0.66100
";"0.89300
";"0.67000
";"0.88600
";"0.72700
";"0.95700
";"0.75600
"
"0.95100
";"0.67500
";"0.29800
";"0.16400
";"0.92500
";"1.01900
";"0.87500
";"0.62200
";"0.88000
";"0.63000
";"0.87400
";"0.64600
";"0.88300
";"0.65800
"
"0.88800
";"0.21000
";"0.34000
";"0.58400
";"0.91900
";"0.98400
";"0.88400
";"0.20600
";"0.87900
";"0.55000
";"0.88000
";"0.24600
";"0.88100
";"0.91200
"
"0.90900
";"0.22300
";"0.34900
";"0.48200
";"0.97300
";"1.04000
";"0.91000
";"0.22200
";"0.89900
";"0.59300
";"0.90700
";"0.24400
";"0.89900
";"0.70500
"
"0.95100
";"0.82600
";"0.35600
";"0.00600
";"0.98000
";"1.06700
";"0.94200
";"0.59700
";"0.95000
";"0.22000
";"0.95000
";"0.57200
";"0.94400
";"0.24000
"
"6.77500
";"0.32700
";"3.99100
";"0.04100
";"5.50800
";"5.57400
";"5.49300
";"0.32500
";"5.43800
";"0.32100
";"5.40700
";"0.38600
";"5.28000
";"0.31900
"
"6.70800
";"2.87300
";"3.88400
";"1.54200
";"5.43400
";"5.68400
";"4.78500
";"1.73000
";"5.67500
";"1.73700
";"5.20100
";"0.95500
";"4.76800
";"0.85800
"
"2.85800
";"1.74600
";"1.72000
";"1.41100
";"2.75000
";"3.02300
";"2.23500
";"1.33800
";"2.12800
";"1.30900
";"2.83700
";"1.22600
";"2.67200
";"1.13800
"
"5.42600
";"10.39500
";"3.91900
";"12.14000
";"5.75200
";"7.27200
";"5.89700
";"6.45400
";"4.92100
";"8.61400
";"5.29900
";"2.59700
";"4.91300
";"2.61200
"
"5.88100
";"28.09500
";"3.98300
";"29.68600
";"5.46400
";"6.32800
";"5.68300
";"19.45400
";"5.08100
";"19.67000
";"4.82300
";"2.43200
";"5.73200
";"1.96500
"
"5.70100
";"1.23300
";"4.63200
";"3.67200
";"6.04800
";"6.17700
";"5.17400
";"1.02000
";"6.29000
";"2.32500
";"5.50000
";"0.49900
";"6.38100
";"0.51700
"
"5.63600
";"4.30600
";"4.06600
";"1.64600
";"5.38200
";"5.57500
";"5.19300
";"2.14900
";"6.38900
";"1.54100
";"6.24400
";"0.90000
";"5.92600
";"0.93900
"
"2.98500
";"0.96000
";"1.72200
";"0.54900
";"3.66600
";"4.14300
";"3.27300
";"0.71800
";"3.69200
";"0.74300
";"3.31900
";"0.98700
";"3.38100
";"0.73100
"
"5.29100
";"22.37900
";"3.98900
";"21.51500
";"6.05500
";"6.91600
";"6.02900
";"12.93800
";"5.70500
";"13.14000
";"5.26800
";"1.19700
";"5.01200
";"1.54200
"
"6.69100
";"1.32200
";"4.30600
";"0.43600
";"5.71700
";"5.79100
";"5.12600
";"1.02800
";"5.38200
";"0.94200
";"6.20700
";"0.66700
";"5.60100
";"0.66400
"
"5.32000
";"1.30700
";"4.64300
";"0.37900
";"5.70600
";"6.00000
";"5.07400
";"0.99300
";"5.31000
";"1.18800
";"4.71900
";"0.86300
";"5.75100
";"0.80800
"
"5.95400
";"1.05100
";"3.95700
";"0.49400
";"5.68900
";"5.76700
";"5.04300
";"0.90100
";"5.33500
";"0.88200
";"6.27000
";"0.73000
";"5.79100
";"0.61800
"
"6.95900
";"711.04100
";"3.94100
";"288.60100
";"5.42000
";"24.60800
";"6.13100
";"170.42400
";"5.73600
";"187.06000
";"6.09000
";"5.59000
";"5.86600
";"4.87700
"
"6.36000
";"37.56000
";"3.98900
";"1.03400
";"5.35600
";"5.95300
";"5.45000
";"21.02600
";"5.38900
";"1.65200
";"5.85700
";"1.40300
";"6.02300
";"1.71300
"
"5.26800
";"1.31700
";"4.03400
";"0.66800
";"6.06400
";"6.19100
";"4.75500
";"1.01500
";"6.78400
";"1.07800
";"5.23100
";"0.98400
";"6.17600
";"0.96800
"
"5.98600
";"2.90700
";"4.80800
";"0.02700
";"5.37900
";"6.37300
";"5.84600
";"1.64000
";"4.92100
";"0.33400
";"5.55400
";"1.46300
";"5.38400
";"0.45400
"
"5.63500
";"2.64400
";"4.17100
";"0.02800
";"4.97100
";"6.41300
";"4.94800
";"1.83400
";"4.92300
";"0.34700
";"6.68700
";"1.95900
";"7.05900
";"0.35300
"
"5.80400
";"2.80000
";"5.04100
";"0.04000
";"5.37900
";"6.07700
";"4.86400
";"1.50600
";"6.01800
";"0.35900
";"6.42300
";"1.30000
";"6.22600
";"0.39300
"
"6.26800
";"0.32900
";"4.01900
";"0.02600
";"5.40400
";"5.47200
";"5.51000
";"0.33100
";"6.12800
";"0.33000
";"5.69800
";"0.39000
";"4.80600
";"0.39300
"
"0.71200
";"0.75000
";"0.23800
";"0.13500
";"0.78000
";"1.06500
";"0.96900
";"0.77200
";"0.98100
";"0.83800
";"0.97900
";"0.88100
";"0.95900
";"0.90200
"
"6.34500
";"0.59200
";"5.22700
";"0.17700
";"6.58700
";"6.68800
";"5.26400
";"0.79200
";"6.41600
";"0.72100
";"6.36500
";"0.61600
";"4.88900
";"0.60700
"
"5.56300
";"0.37100
";"5.71000
";"2.91400
";"6.06400
";"6.13100
";"4.96400
";"0.33500
";"4.91400
";"1.90700
";"6.42500
";"0.47300
";"6.08700
";"0.86700
"
"2.02300
";"0.95200
";"1.32700
";"0.37000
";"2.93700
";"3.06500
";"2.54700
";"0.84000
";"2.64700
";"0.79000
";"2.87700
";"0.87900
";"2.66800
";"0.64500
"
"6.19900
";"4.63900
";"4.07900
";"1.45800
";"5.64100
";"6.18800
";"5.92200
";"2.97400
";"6.10900
";"2.17100
";"6.83200
";"1.20000
";"6.73400
";"1.10100
"
"5.06800
";"4.10000
";"4.14200
";"1.54700
";"5.65400
";"6.22100
";"5.36200
";"3.10400
";"6.40500
";"2.16200
";"5.36200
";"1.37100
";"6.01500
";"1.04200
"
"0.82800
";"0.94100
";"0.26400
";"0.31800
";"0.86100
";"0.96400
";"0.82300
";"0.81800
";"0.81600
";"0.81500
";"0.81700
";"0.70100
";"0.81800
";"0.71100
"
"3.22900
";"0.73400
";"2.04600
";"0.28000
";"2.71700
";"2.91800
";"2.42900
";"0.48400
";"2.92200
";"0.44400
";"2.35900
";"0.68400
";"3.18000
";"0.65500
"
"1.02200
";"0.53200
";"0.43500
";"0.07100
";"1.10700
";"1.23600
";"1.02600
";"0.51600
";"1.02200
";"0.49500
";"1.01700
";"0.62400
";"1.03200
";"0.64300
"
"1.68000
";"0.96600
";"0.97800
";"0.26400
";"1.79500
";"1.87800
";"1.70000
";"0.85200
";"1.68700
";"0.85300
";"1.70400
";"0.59600
";"1.68100
";"0.57000
"
"0.78200
";"0.49600
";"0.24100
";"0.03900
";"0.82700
";"0.91100
";"0.78500
";"0.46300
";"0.77900
";"0.45700
";"0.78900
";"0.54700
";"0.79200
";"0.55000
"
"0.81900
";"0.20100
";"0.28100
";"0.00500
";"0.85700
";"0.92000
";"0.82000
";"0.21900
";"0.81600
";"0.21500
";"0.81500
";"0.22600
";"0.81800
";"0.22900
"
"1.21300
";"0.68800
";"0.59800
";"0.05000
";"1.23400
";"1.31700
";"1.18300
";"0.56900
";"1.19300
";"0.56900
";"1.18700
";"0.68700
";"1.19000
";"0.70000
"
"1.24400
";"1.54300
";"0.71500
";"2.60000
";"1.24000
";"1.34400
";"1.32800
";"1.07100
";"1.38200
";"2.20200
";"0.85000
";"0.85800
";"1.34400
";"0.83000
"
"1.23600
";"2.01700
";"0.61900
";"1.92700
";"1.19600
";"1.29700
";"1.22800
";"1.47400
";"1.24400
";"2.03000
";"1.14700
";"0.81200
";"1.18000
";"0.81700
"
"1.20800
";"1.95900
";"0.66100
";"1.74900
";"1.23500
";"1.34400
";"1.18200
";"1.45800
";"1.21700
";"2.02600
";"1.14500
";"0.81100
";"1.14700
";"0.86500
"
"1.04500
";"0.22400
";"0.47100
";"1.14600
";"1.06800
";"1.14800
";"1.04000
";"0.23400
";"1.04500
";"0.83300
";"1.03100
";"0.26500
";"1.01700
";"0.58300
"
"1.12200
";"0.76600
";"0.50100
";"0.24000
";"1.18000
";"1.26600
";"1.12800
";"0.67000
";"1.14000
";"0.70200
";"1.12800
";"0.63500
";"1.12300
";"0.64700
"
"0.80200
";"0.58900
";"0.25100
";"0.00500
";"0.83900
";"0.95600
";"0.81300
";"0.46900
";"0.81300
";"0.21000
";"0.80700
";"0.46600
";"0.81800
";"0.23400
"
