Config CF left-base;Confluence left-base;Config CF right-base;Confluence right-base;Config OA;OA;Config DFP left;DFP left;Config DFP right;DFP right;Config PDG left;PDG left;Config PDG right;PDG right
"1.20500
";"1.09200
";"0.39900
";"0.30600
";"1.28900
";"1.41600
";"1.24400
";"1.02400
";"1.23800
";"1.07100
";"1.21600
";"1.24800
";"1.23500
";"1.29100
"
"1.19700
";"5.80300
";"0.24700
";"3.21500
";"1.17300
";"1.51700
";"1.20000
";"4.18900
";"1.07200
";"4.56600
";"1.18000
";"3.69000
";"1.17300
";"3.65600
"
"1.10800
";"3.78400
";"0.33300
";"2.80600
";"1.20200
";"1.37600
";"1.11500
";"2.44800
";"1.11800
";"2.57600
";"1.10100
";"1.20700
";"1.11000
";"1.32100
"
"1.12000
";"5.48900
";"0.25500
";"3.18100
";"1.08700
";"1.25100
";"1.14100
";"3.28900
";"1.12800
";"3.48200
";"1.12400
";"1.65700
";"1.09200
";"1.61200
"
"1.19100
";"8.12800
";"0.26000
";"7.07800
";"1.26900
";"1.45900
";"1.14800
";"5.57500
";"1.21100
";"5.50000
";"1.15100
";"1.10300
";"1.22600
";"1.19200
"
"1.22600
";"1.05800
";"0.40000
";"0.15900
";"1.27400
";"1.51300
";"1.25200
";"0.94100
";"1.22200
";"0.90700
";"1.21300
";"0.99000
";"1.20800
";"0.98900
"
"1.17500
";"1.59600
";"0.51800
";"0.91600
";"1.22600
";"1.44100
";"1.15800
";"1.43800
";"1.16200
";"1.46300
";"1.16200
";"0.96300
";"1.15300
";"0.93100
"
"1.12400
";"1.36600
";"0.45800
";"0.35100
";"1.17800
";"1.38800
";"1.11800
";"1.15500
";"1.11900
";"1.12200
";"1.09500
";"0.99700
";"1.12200
";"0.96700
"
"1.19700
";"1.06400
";"0.45800
";"0.14100
";"1.23800
";"1.41200
";"1.18700
";"1.01500
";"1.18200
";"0.93800
";"1.17500
";"0.96600
";"1.17600
";"0.92700
"
"1.18600
";"1.68200
";"0.48800
";"0.77300
";"1.24600
";"1.38600
";"1.17900
";"1.29000
";"1.18400
";"1.25600
";"1.18700
";"1.12400
";"1.18500
";"1.12600
"
"1.09400
";"0.97800
";"0.46100
";"0.15900
";"1.14900
";"1.36800
";"1.08500
";"0.80300
";"1.10000
";"0.82500
";"1.08000
";"0.93600
";"1.07300
";"0.91700
"
"1.42400
";"1.05000
";"0.54900
";"0.13800
";"1.50400
";"1.67500
";"1.40700
";"0.89600
";"1.43900
";"0.90500
";"1.41300
";"1.05200
";"1.42400
";"1.00900
"
"0.97400
";"0.70700
";"0.33700
";"0.15200
";"1.04000
";"1.15800
";"0.99400
";"0.64600
";"0.98400
";"0.62700
";"0.97500
";"0.77100
";"0.99600
";"0.78800
"
"0.97800
";"0.86200
";"0.34100
";"0.18600
";"1.06500
";"1.20200
";"0.99900
";"0.79600
";"1.00300
";"0.77900
";"1.00300
";"1.06000
";"1.01700
";"1.09400
"
"1.00900
";"0.81200
";"0.32400
";"0.11900
";"1.07000
";"1.17800
";"1.00600
";"0.70800
";"0.99200
";"0.68900
";"1.02800
";"0.86600
";"1.00700
";"0.87400
"
"0.99200
";"0.84400
";"0.32400
";"0.18600
";"1.07500
";"1.17800
";"1.02500
";"0.75500
";"1.01800
";"0.76100
";"1.00600
";"0.87600
";"1.00300
";"0.86100
"
"0.98200
";"0.80100
";"0.31000
";"0.19300
";"1.05500
";"1.16000
";"0.97900
";"0.75100
";"0.97300
";"0.75100
";"0.97100
";"0.78800
";"0.97300
";"0.79300
"
"0.98800
";"0.26300
";"0.36900
";"0.70900
";"1.03700
";"1.11200
";"0.98800
";"0.27400
";"0.98100
";"0.70500
";"0.96200
";"0.28200
";"0.98100
";"1.07800
"
"1.00100
";"0.26800
";"0.36900
";"0.58300
";"1.09100
";"1.16300
";"1.02300
";"0.28900
";"1.02500
";"0.71600
";"1.00900
";"0.30100
";"0.99600
";"0.85600
"
"1.06400
";"0.98900
";"0.37400
";"0.00700
";"1.13800
";"1.23600
";"1.07700
";"0.72700
";"1.06500
";"0.28200
";"1.07300
";"0.74600
";"1.03500
";"0.30800
"
"5.86300
";"0.35100
";"3.90100
";"0.04800
";"6.40400
";"6.50500
";"5.65100
";"0.35700
";"5.74000
";"0.32700
";"4.75800
";"0.50400
";"5.48300
";"0.46100
"
"5.56100
";"2.64700
";"3.86400
";"1.51200
";"5.92700
";"6.16900
";"4.73900
";"1.79100
";"5.53500
";"2.50000
";"5.57800
";"1.21900
";"4.80500
";"0.97100
"
"2.13900
";"1.75200
";"1.50500
";"0.93800
";"3.21300
";"3.51600
";"2.77500
";"1.31100
";"3.07900
";"1.80900
";"2.68600
";"0.98400
";"3.08700
";"1.32900
"
"5.71800
";"10.53000
";"4.00300
";"8.96800
";"6.28700
";"7.77600
";"6.17100
";"6.28700
";"6.33600
";"6.63700
";"5.92400
";"2.71300
";"5.31400
";"2.53400
"
"6.84000
";"30.95100
";"3.99100
";"25.96400
";"6.53400
";"7.63700
";"5.32800
";"21.23100
";"5.54700
";"19.33900
";"6.35200
";"2.60300
";"6.23700
";"1.91100
"
"7.65100
";"0.95100
";"4.18300
";"3.70100
";"6.21900
";"6.34200
";"6.28900
";"1.56600
";"5.99200
";"3.54000
";"5.15600
";"0.48700
";"6.48200
";"0.65100
"
"4.85300
";"4.19100
";"5.30900
";"1.10300
";"5.54200
";"5.73300
";"5.36200
";"3.16500
";"5.88900
";"1.63400
";"5.46000
";"1.28000
";"5.65600
";"1.32300
"
"3.96200
";"1.47800
";"2.21700
";"0.88600
";"3.81100
";"4.30200
";"3.95900
";"1.00400
";"3.60100
";"1.04400
";"4.01000
";"1.09400
";"4.06500
";"1.12300
"
"6.07900
";"21.71500
";"4.12900
";"20.51800
";"5.05900
";"5.68500
";"6.57200
";"14.70200
";"6.49800
";"13.08000
";"5.86200
";"1.45400
";"5.75300
";"1.88000
"
"6.44100
";"1.21200
";"3.96500
";"0.45400
";"4.78600
";"4.86600
";"4.72600
";"0.92200
";"4.75400
";"0.92400
";"6.22000
";"0.60300
";"6.54700
";"0.79000
"
"4.71300
";"1.09300
";"3.94000
";"0.39000
";"5.50900
";"5.80800
";"4.75600
";"1.01500
";"5.55200
";"1.43200
";"5.40600
";"0.83500
";"5.96700
";"0.83300
"
"4.67800
";"1.04200
";"3.93500
";"0.57100
";"4.76600
";"4.84600
";"4.75100
";"0.94200
";"5.51200
";"0.90800
";"4.74800
";"0.63600
";"5.43800
";"0.66800
"
"6.51000
";"690.62200
";"3.91200
";"286.23400
";"6.85600
";"28.58500
";"6.66400
";"186.98800
";"5.69600
";"209.67300
";"5.46100
";"4.65900
";"4.98700
";"6.15200
"
"5.18500
";"39.05300
";"4.03900
";"1.17500
";"5.66300
";"6.29300
";"5.14300
";"21.01000
";"6.07200
";"2.40600
";"5.48700
";"1.77500
";"6.37900
";"1.89800
"
"5.49100
";"1.37100
";"4.05800
";"0.70000
";"4.97000
";"5.09700
";"5.34800
";"1.08800
";"5.89600
";"1.05300
";"5.93300
";"0.73300
";"5.54700
";"0.73400
"
"5.76800
";"2.42000
";"4.23500
";"0.02800
";"4.93300
";"5.96100
";"5.42800
";"1.68900
";"5.61500
";"0.35600
";"5.77400
";"1.51000
";"4.95100
";"0.38100
"
"4.96200
";"2.92200
";"4.20100
";"0.02900
";"6.19000
";"7.68800
";"5.03100
";"2.53000
";"6.60700
";"0.42600
";"5.93400
";"1.69800
";"4.92800
";"0.46700
"
"5.78600
";"2.22100
";"4.19500
";"0.02600
";"4.87500
";"5.57100
";"4.90100
";"1.59700
";"6.40400
";"0.37600
";"5.79300
";"1.45700
";"5.80000
";"0.37400
"
"5.76600
";"0.37500
";"5.12200
";"0.03500
";"5.70700
";"5.77200
";"6.24200
";"0.37700
";"6.61500
";"0.37900
";"5.91600
";"0.37600
";"5.72600
";"0.40600
"
"0.74000
";"1.07000
";"0.36100
";"0.20000
";"1.11200
";"1.55700
";"1.09200
";"1.00800
";"1.08000
";"1.06700
";"1.07900
";"1.06100
";"1.09800
";"1.18500
"
"6.47100
";"0.61700
";"4.10600
";"0.18700
";"4.98900
";"5.09100
";"5.69800
";"0.68800
";"5.72500
";"0.73500
";"5.80800
";"0.63500
";"4.89500
";"0.66100
"
"5.78800
";"0.32700
";"4.04600
";"2.78600
";"5.80800
";"5.87300
";"4.96200
";"0.37600
";"6.01000
";"1.97000
";"5.59400
";"0.41700
";"5.78800
";"0.74700
"
"2.95600
";"1.40300
";"1.92900
";"0.36100
";"2.97400
";"3.11800
";"2.22700
";"1.26200
";"2.96200
";"1.13100
";"3.02300
";"1.05800
";"2.99600
";"0.96600
"
"6.92700
";"5.69400
";"4.06900
";"1.47400
";"5.80900
";"6.35000
";"5.53400
";"3.23400
";"6.44700
";"2.41800
";"6.32700
";"1.33800
";"4.91700
";"0.97700
"
"6.13500
";"3.93400
";"4.14900
";"1.50100
";"5.88000
";"6.46700
";"6.16500
";"3.13900
";"6.36300
";"2.25400
";"5.90700
";"1.35000
";"5.62900
";"1.40200
"
"0.93400
";"1.16000
";"0.30300
";"0.37600
";"0.95500
";"1.07400
";"0.93000
";"0.99400
";"0.92300
";"0.98700
";"0.93600
";"0.89800
";"0.91800
";"0.89400
"
"3.13300
";"0.56700
";"1.28000
";"0.21000
";"2.14100
";"2.38700
";"3.08300
";"0.46700
";"2.49600
";"0.45700
";"2.38000
";"0.77800
";"3.37600
";"0.77200
"
"1.10600
";"0.66600
";"0.45700
";"0.09200
";"1.19100
";"1.30100
";"1.12700
";"0.62300
";"1.10800
";"0.62000
";"1.11700
";"0.78000
";"1.11300
";"0.76300
"
"1.76400
";"1.14700
";"1.01600
";"0.28000
";"1.90800
";"1.99800
";"1.83200
";"0.98900
";"1.83000
";"1.01200
";"2.04500
";"0.71100
";"1.77900
";"0.65400
"
"0.86500
";"0.61700
";"0.25100
";"0.05700
";"0.93200
";"1.03300
";"0.86400
";"0.57400
";"0.87800
";"0.53700
";"0.85900
";"0.66800
";"0.86600
";"0.65900
"
"0.91800
";"0.24600
";"0.31700
";"0.00600
";"0.98400
";"1.05500
";"0.91700
";"0.25900
";"0.93800
";"0.25300
";"0.91700
";"0.26800
";"0.91500
";"0.29500
"
"1.31300
";"0.80000
";"0.61500
";"0.07000
";"1.37800
";"1.47300
";"1.31700
";"0.66900
";"1.29700
";"0.67600
";"1.29200
";"0.84600
";"1.29200
";"0.84800
"
"1.41600
";"1.69500
";"0.74100
";"2.70000
";"1.37900
";"1.50200
";"1.39900
";"1.61700
";"1.38000
";"2.29200
";"1.32700
";"0.86800
";"1.34500
";"0.82700
"
"1.24400
";"2.06400
";"0.63600
";"1.99000
";"1.25700
";"1.37100
";"1.23700
";"1.50900
";"1.22800
";"2.02500
";"1.16400
";"0.80600
";"1.14900
";"0.81500
"
"1.18700
";"1.93600
";"0.64700
";"1.80300
";"1.22700
";"1.33400
";"1.19900
";"1.45800
";"1.19600
";"2.04200
";"1.16100
";"0.78900
";"1.15500
";"0.81900
"
"1.16300
";"0.27700
";"0.48500
";"1.32700
";"1.36900
";"1.44600
";"1.15500
";"0.27800
";"1.23000
";"1.04400
";"1.13800
";"0.31900
";"1.15000
";"0.71300
"
"1.26100
";"0.90700
";"0.53700
";"0.30500
";"1.38300
";"1.47700
";"1.27600
";"0.78600
";"1.28200
";"0.78300
";"1.27600
";"0.76700
";"1.27000
";"0.77100
"
"0.88100
";"0.73900
";"0.27700
";"0.00500
";"0.94700
";"1.10000
";"0.89600
";"0.55500
";"0.89100
";"0.27700
";"0.88500
";"0.58600
";"0.89000
";"0.27600
"
