Config CF left-base;Confluence left-base;Config CF right-base;Confluence right-base;Config OA;OA;Config DFP left;DFP left;Config DFP right;DFP right;Config PDG left;PDG left;Config PDG right;PDG right
"1.14600
";"3.80400
";"0.34400
";"1.80600
";"1.18200
";"1.45100
";"1.12900
";"2.73900
";"1.16900
";"2.72600
";"1.18300
";"1.33900
";"1.18500
";"1.43900
"
"0.93900
";"1.77400
";"0.33400
";"0.68200
";"1.02100
";"1.38700
";"0.98400
";"1.40900
";"0.96100
";"1.34300
";"0.95500
";"0.99800
";"0.93600
";"1.02300
"
"1.15100
";"1.26600
";"0.37500
";"0.29800
";"1.19600
";"1.46500
";"1.13500
";"1.00400
";"1.12300
";"0.99500
";"1.12300
";"0.97800
";"1.11800
";"0.94900
"
"1.12700
";"1.20800
";"0.37800
";"0.24100
";"1.17700
";"1.39400
";"1.12800
";"0.96300
";"1.13200
";"0.95300
";"1.13300
";"0.95900
";"1.13100
";"0.93200
"
"0.99400
";"1.76200
";"0.42200
";"0.74000
";"0.99000
";"1.17300
";"0.95700
";"1.35800
";"0.94800
";"1.22500
";"0.94200
";"0.98700
";"0.94000
";"0.93900
"
"1.61900
";"5.85100
";"0.50200
";"2.68800
";"1.64400
";"1.92800
";"1.05700
";"2.45600
";"1.09900
";"2.48400
";"1.56500
";"1.22500
";"1.54800
";"1.29900
"
"1.71600
";"9.19100
";"0.52500
";"3.34300
";"1.11600
";"1.46800
";"1.63400
";"5.64900
";"1.68000
";"4.46700
";"1.57900
";"1.53500
";"1.60700
";"1.61400
"
"1.99800
";"1.70800
";"1.39900
";"0.52200
";"2.07200
";"2.19800
";"2.02100
";"1.36800
";"2.01100
";"1.39800
";"1.97200
";"0.92900
";"1.97700
";"0.96500
"
"0.99700
";"0.95200
";"0.35500
";"0.18400
";"1.08200
";"1.41800
";"0.98600
";"0.85100
";"0.98600
";"0.87100
";"0.99100
";"1.05000
";"0.99100
";"1.00000
"
"1.17100
";"0.27500
";"0.50100
";"1.49100
";"1.21000
";"1.29000
";"1.14900
";"0.28200
";"1.15100
";"1.24500
";"1.14900
";"0.30500
";"1.13400
";"1.10200
"
"1.18900
";"0.97100
";"0.47800
";"0.10000
";"1.26700
";"1.39100
";"1.22400
";"0.92200
";"1.21500
";"0.83800
";"1.21100
";"0.99800
";"1.21300
";"0.97600
"
"1.06400
";"1.14100
";"0.35300
";"0.13200
";"1.09500
";"1.19600
";"1.05500
";"1.06000
";"1.04200
";"0.94400
";"1.03300
";"0.66000
";"1.03200
";"0.72300
"
"1.04500
";"1.30900
";"0.37700
";"0.12700
";"1.13000
";"1.27900
";"1.06600
";"1.10800
";"1.07300
";"0.93900
";"1.02700
";"0.73200
";"1.02400
";"0.68200
"
"0.91200
";"1.27100
";"0.29300
";"0.40200
";"0.97100
";"1.28100
";"0.89900
";"1.08400
";"0.91300
";"1.07500
";"0.88500
";"0.99000
";"0.91400
";"1.02400
"
"1.09800
";"1.12400
";"0.35900
";"0.19200
";"1.16900
";"1.37700
";"1.08500
";"0.98700
";"1.08300
";"0.96700
";"1.10000
";"1.21700
";"1.09900
";"1.21900
"
"0.91000
";"2.44000
";"0.33700
";"0.70700
";"0.97500
";"1.06700
";"0.91800
";"1.35100
";"0.92400
";"1.24000
";"0.92000
";"0.62500
";"0.89300
";"0.58500
"
"0.88100
";"0.82500
";"0.26600
";"0.07200
";"0.95400
";"1.08300
";"0.89200
";"0.66700
";"0.88100
";"0.71000
";"0.88400
";"0.80200
";"0.88500
";"0.81600
"
"3.81000
";"6.48300
";"2.14900
";"2.13700
";"3.53400
";"4.03400
";"2.83500
";"3.72100
";"3.39900
";"2.37900
";"3.95100
";"1.31800
";"3.57600
";"1.12900
"
"1.12600
";"1.18400
";"0.55500
";"0.45000
";"1.25100
";"1.41000
";"1.18600
";"1.04200
";"1.16700
";"1.15400
";"1.15800
";"0.95100
";"1.15900
";"0.96500
"
"2.09100
";"5.44100
";"0.83500
";"2.53900
";"1.96700
";"3.25100
";"1.92100
";"3.99500
";"1.93600
";"3.51800
";"2.01300
";"1.97200
";"2.08000
";"2.05200
"
"1.07000
";"1.87900
";"0.40600
";"0.77400
";"1.14600
";"1.35300
";"1.10200
";"1.43500
";"1.06400
";"1.39400
";"1.06500
";"0.91200
";"1.08400
";"0.91400
"
"1.12800
";"4.18000
";"0.31200
";"2.32900
";"1.09600
";"1.41100
";"1.01100
";"3.09400
";"1.07700
";"3.31300
";"1.05100
";"1.17100
";"1.05900
";"1.21200
"
"1.95400
";"66.28900
";"0.49500
";"1.13100
";"1.48600
";"1.85700
";"1.88700
";"25.85300
";"1.70400
";"2.96600
";"1.44100
";"1.09000
";"1.44600
";"1.03700
"
"2.23700
";"17.75700
";"0.70000
";"202.13800
";"1.98900
";"4.75700
";"2.16400
";"17.81900
";"2.34900
";"82.44100
";"1.85600
";"1.92900
";"1.88000
";"2.69600
"
"2.05200
";"9.15100
";"0.61300
";"6.10300
";"1.37600
";"1.55200
";"1.99000
";"6.86300
";"1.91200
";"4.67100
";"1.87400
";"3.14300
";"1.94300
";"3.25600
"
"1.00200
";"1.86200
";"0.38600
";"0.86500
";"1.14600
";"1.32000
";"1.09600
";"1.41100
";"1.06400
";"1.39400
";"1.05500
";"0.83100
";"1.06800
";"0.80200
"
"0.94800
";"0.73100
";"0.30400
";"0.15900
";"1.01000
";"1.13200
";"0.95600
";"0.68300
";"0.95300
";"0.67900
";"0.94800
";"0.82700
";"0.95000
";"0.84200
"
"1.21200
";"1.45800
";"0.53400
";"0.25600
";"1.22300
";"1.44000
";"1.20900
";"1.22000
";"1.21500
";"1.09100
";"1.17900
";"0.94200
";"1.17600
";"0.88600
"
"1.10000
";"0.69900
";"0.42300
";"0.05900
";"1.15900
";"1.25900
";"1.07400
";"0.60000
";"1.08800
";"0.58300
";"1.07800
";"0.66800
";"1.12300
";"0.69800
"
"1.19800
";"6.62300
";"0.24000
";"3.52400
";"1.01800
";"1.38700
";"0.78100
";"3.75400
";"1.13300
";"4.10400
";"1.07900
";"3.62300
";"1.18700
";"3.61600
"
"0.79300
";"1.03700
";"0.52000
";"0.30900
";"0.85000
";"0.92500
";"0.80800
";"0.68900
";"1.23500
";"1.07100
";"1.23100
";"1.24000
";"1.28200
";"1.36700
"
"1.19200
";"6.42300
";"0.24400
";"3.57500
";"1.17300
";"1.51300
";"1.14800
";"4.31900
";"1.16800
";"4.52400
";"1.16500
";"3.58800
";"1.18200
";"3.71000
"
"1.14000
";"3.77600
";"0.34000
";"2.12700
";"0.77700
";"0.88000
";"0.73600
";"1.63300
";"1.11700
";"2.44900
";"1.12100
";"1.19600
";"1.13600
";"1.24800
"
"1.12800
";"5.34400
";"0.22500
";"3.70300
";"1.19200
";"1.36900
";"1.07200
";"3.39700
";"1.11400
";"3.47600
";"1.13400
";"1.55500
";"1.12000
";"1.60300
"
"1.19600
";"8.05400
";"0.24100
";"6.31300
";"1.19600
";"1.37600
";"1.10800
";"5.98700
";"1.15300
";"5.56600
";"0.79100
";"0.77900
";"1.14700
";"1.09800
"
"1.20800
";"1.07100
";"0.41000
";"0.16800
";"1.29900
";"1.53800
";"1.22300
";"0.96000
";"1.18900
";"0.91400
";"1.20600
";"0.99000
";"1.22100
";"0.99300
"
"1.16100
";"1.64200
";"0.56200
";"0.95600
";"1.20100
";"1.42600
";"1.14400
";"1.44700
";"1.16800
";"1.43900
";"1.17700
";"0.92100
";"1.14200
";"0.92800
"
"1.11800
";"1.36700
";"0.44800
";"0.34300
";"1.17000
";"1.39400
";"1.11300
";"1.15300
";"1.11500
";"1.11600
";"1.11500
";"1.03700
";"1.10000
";"0.97300
"
"1.19000
";"1.12100
";"0.46300
";"0.13800
";"1.24900
";"1.42500
";"1.18700
";"0.99200
";"1.16700
";"0.93300
";"1.14700
";"0.99200
";"1.17700
";"0.90700
"
"1.17400
";"1.70800
";"0.46800
";"0.79300
";"1.25100
";"1.39600
";"1.20000
";"1.29200
";"1.18300
";"1.29300
";"1.18000
";"1.10500
";"1.18600
";"1.12200
"
"1.07000
";"0.97800
";"0.46300
";"0.17200
";"1.14400
";"1.38800
";"1.08200
";"0.84500
";"1.07800
";"0.80400
";"1.09200
";"0.93900
";"1.06400
";"0.92100
"
"1.41800
";"1.04200
";"0.55700
";"0.14600
";"1.48300
";"1.65800
";"1.40800
";"0.89900
";"1.40200
";"0.91000
";"1.41000
";"1.02500
";"1.43300
";"0.99200
"
"0.97200
";"0.70700
";"0.32500
";"0.15900
";"1.04000
";"1.15200
";"0.97700
";"0.65000
";"0.96300
";"0.63800
";"0.98900
";"0.76600
";"0.98100
";"0.77200
"
"0.98100
";"0.84800
";"0.33400
";"0.19400
";"1.08500
";"1.21600
";"0.99200
";"0.79500
";"1.00600
";"0.81900
";"0.99200
";"1.09400
";"0.98600
";"1.05200
"
"0.98700
";"0.81100
";"0.32300
";"0.12400
";"1.05800
";"1.16500
";"1.00100
";"0.68200
";"0.98900
";"0.71700
";"0.99500
";"0.84300
";"1.00000
";"0.85000
"
"0.99200
";"0.84900
";"0.32000
";"0.17400
";"1.07400
";"1.17800
";"0.99700
";"0.75800
";"0.99300
";"0.77500
";"0.99000
";"0.88100
";"0.99800
";"0.87100
"
"0.96300
";"0.81400
";"0.31800
";"0.19500
";"1.06900
";"1.17700
";"0.97000
";"0.76100
";"0.97600
";"0.76200
";"0.96700
";"0.76200
";"0.96700
";"0.81900
"
"1.02000
";"0.27800
";"0.37600
";"0.71200
";"1.05000
";"1.12600
";"0.97600
";"0.26400
";"0.99100
";"0.72400
";"0.97500
";"0.30500
";"0.97300
";"1.04000
"
"1.00500
";"0.26100
";"0.36000
";"0.56700
";"1.08700
";"1.16300
";"1.12500
";"0.27400
";"1.01400
";"0.68200
";"1.01000
";"0.29300
";"1.02300
";"0.85500
"
"1.06100
";"1.02800
";"0.36600
";"0.00800
";"1.11600
";"1.20900
";"1.05800
";"0.77800
";"1.04700
";"0.27600
";"1.05400
";"0.71800
";"1.05400
";"0.30700
"
"5.66500
";"0.41500
";"5.10200
";"0.04200
";"5.70200
";"5.76600
";"4.72900
";"0.39400
";"4.72100
";"0.45900
";"5.74100
";"0.37300
";"4.69400
";"0.43600
"
"5.68000
";"2.76700
";"3.93500
";"1.57400
";"5.66500
";"5.91500
";"5.20300
";"2.42800
";"5.07400
";"1.78000
";"5.49300
";"0.90400
";"4.70600
";"0.83700
"
"2.93600
";"2.45400
";"1.85300
";"0.92900
";"3.14500
";"3.43100
";"2.13700
";"1.92000
";"2.84800
";"1.23800
";"2.84000
";"0.93800
";"3.09300
";"1.32200
"
"6.59900
";"12.72500
";"4.03200
";"9.68200
";"6.07700
";"7.68000
";"6.09300
";"6.58900
";"5.53300
";"6.45800
";"5.84100
";"3.58100
";"5.38900
";"3.59100
"
"5.43200
";"29.32900
";"3.87900
";"28.15900
";"5.55100
";"6.37600
";"5.60200
";"19.54000
";"5.66300
";"18.69600
";"5.13600
";"2.58200
";"4.78400
";"1.82900
"
"5.14500
";"0.90000
";"4.10800
";"3.65600
";"4.93300
";"5.06200
";"5.14800
";"1.00800
";"5.93200
";"3.33800
";"6.58500
";"0.49000
";"5.15200
";"0.49900
"
"4.79600
";"4.17200
";"4.06200
";"1.06800
";"4.80300
";"4.99200
";"5.37400
";"3.21400
";"5.32500
";"1.52100
";"5.36400
";"1.27700
";"5.91500
";"1.32000
"
"2.86900
";"1.45600
";"2.56900
";"0.85000
";"4.05500
";"4.58300
";"3.38400
";"0.67800
";"3.51300
";"0.84800
";"3.87500
";"0.71200
";"2.95400
";"0.71200
"
"5.43800
";"20.84500
";"4.05200
";"20.36800
";"6.13300
";"6.76600
";"5.43100
";"13.30900
";"6.15600
";"14.54800
";"5.39300
";"1.44400
";"5.74000
";"1.14800
"
"5.41800
";"1.09700
";"3.89900
";"0.45100
";"5.42600
";"5.49900
";"5.26100
";"1.33800
";"5.54200
";"0.94900
";"6.01900
";"0.77400
";"5.75400
";"0.62000
"
"5.68700
";"1.10900
";"3.95200
";"0.47400
";"5.36800
";"5.66600
";"5.29700
";"0.99500
";"5.59300
";"1.43500
";"4.65400
";"0.79400
";"4.75700
";"0.84900
"
"5.55700
";"1.47800
";"5.11600
";"0.48800
";"4.73500
";"4.81200
";"5.26100
";"0.88100
";"5.43400
";"0.89700
";"6.18600
";"0.61200
";"6.46400
";"0.61200
"
"6.04400
";"700.18000
";"3.98900
";"284.97800
";"5.45200
";"25.58200
";"6.49600
";"186.23800
";"6.68900
";"203.67700
";"5.30800
";"5.52400
";"4.88600
";"5.25600
"
"5.19000
";"38.21100
";"3.90600
";"1.27700
";"4.81700
";"5.69200
";"5.15500
";"21.49700
";"6.00100
";"1.73900
";"5.86700
";"1.87700
";"5.55200
";"1.56300
"
"4.75600
";"2.05100
";"5.11700
";"0.67400
";"5.93400
";"6.06000
";"5.09200
";"1.04300
";"5.58500
";"1.47000
";"4.73800
";"0.75300
";"5.52200
";"0.96300
"
"6.04500
";"2.36400
";"4.20000
";"0.02700
";"4.94300
";"5.98500
";"7.03400
";"1.61700
";"5.63600
";"0.35800
";"5.71000
";"1.93100
";"6.26800
";"0.39100
"
"4.93300
";"2.53100
";"4.14300
";"0.03300
";"6.02700
";"7.46800
";"4.90600
";"1.83500
";"5.66400
";"0.36300
";"5.80600
";"1.66900
";"5.69800
";"0.40100
"
"6.15900
";"3.00800
";"4.98200
";"0.02600
";"5.69500
";"6.39600
";"4.84900
";"1.51800
";"4.90100
";"0.35500
";"5.85800
";"1.36900
";"5.67900
";"0.43800
"
"6.05900
";"0.38600
";"3.97500
";"0.04800
";"5.92200
";"5.98600
";"4.78900
";"0.93600
";"5.95400
";"0.47200
";"5.72900
";"0.41400
";"4.75100
";"0.39900
"
"1.05800
";"1.15000
";"0.44600
";"0.24600
";"1.15000
";"1.62500
";"1.08600
";"0.96400
";"1.10700
";"1.00500
";"1.08700
";"1.15300
";"1.09100
";"1.13200
"
"5.70700
";"0.66600
";"4.04200
";"0.18300
";"5.70700
";"5.80400
";"4.98400
";"0.72600
";"4.84000
";"0.72900
";"4.91400
";"0.66000
";"4.87100
";"0.64100
"
"4.95200
";"0.33800
";"4.05600
";"2.88300
";"5.79400
";"5.85700
";"5.81000
";"0.35300
";"6.14100
";"1.96600
";"6.07400
";"0.40800
";"4.85500
";"0.96500
"
"2.80200
";"1.41200
";"2.00400
";"0.40900
";"3.01800
";"3.17200
";"2.74800
";"0.79100
";"2.01200
";"0.85200
";"2.80100
";"0.68800
";"2.88600
";"0.98600
"
"7.00700
";"4.32100
";"4.02800
";"2.05900
";"5.84600
";"6.39800
";"7.06900
";"3.71900
";"5.64100
";"2.18100
";"6.24000
";"1.45200
";"6.36700
";"0.97600
"
"5.02800
";"4.43300
";"5.20800
";"1.50100
";"5.88600
";"6.67700
";"6.16100
";"3.09300
";"5.58100
";"2.11200
";"5.60000
";"1.17700
";"4.90800
";"1.02600
"
"0.95800
";"1.12700
";"0.27300
";"0.33600
";"0.95500
";"1.07600
";"0.91200
";"0.91800
";"0.94300
";"0.94000
";"0.93100
";"0.92000
";"0.92000
";"0.89800
"
"3.26300
";"0.88900
";"1.88100
";"0.27000
";"2.97900
";"3.19200
";"2.77900
";"0.70600
";"3.16700
";"0.74400
";"3.22700
";"0.81900
";"3.37700
";"0.80600
"
"1.12200
";"0.65900
";"0.48200
";"0.08800
";"1.18800
";"1.29000
";"1.10400
";"0.60100
";"1.10400
";"0.60600
";"1.11000
";"0.78200
";"1.12900
";"0.74500
"
"1.84300
";"1.13400
";"0.98000
";"0.27700
";"1.89800
";"1.99000
";"1.75000
";"0.95600
";"1.77900
";"0.96800
";"1.77400
";"0.68800
";"1.75800
";"0.67700
"
"0.87200
";"0.62200
";"0.25400
";"0.05500
";"0.92500
";"1.02800
";"0.86700
";"0.56600
";"0.87200
";"0.56200
";"0.87500
";"0.66400
";"0.85900
";"0.66300
"
"0.92900
";"0.27000
";"0.30800
";"0.00500
";"0.98100
";"1.05200
";"0.92000
";"0.24100
";"0.91800
";"0.27200
";"0.92300
";"0.27600
";"0.93800
";"0.28300
"
"1.30000
";"0.82400
";"0.61400
";"0.07000
";"1.36700
";"1.45800
";"1.32300
";"0.65600
";"1.38000
";"0.72300
";"1.29200
";"0.85700
";"1.28500
";"0.84200
"
"1.39300
";"1.74900
";"0.74600
";"2.63000
";"1.40200
";"1.51900
";"1.41600
";"1.61600
";"1.40500
";"2.29400
";"1.35000
";"0.87300
";"1.31800
";"0.84600
"
"1.19000
";"2.03000
";"0.63600
";"1.94400
";"1.25200
";"1.36300
";"1.25100
";"1.50800
";"1.22800
";"2.02100
";"1.15700
";"0.80900
";"1.14800
";"0.80800
"
"1.18900
";"1.93100
";"0.64500
";"1.74400
";"1.22200
";"1.33100
";"1.20000
";"1.49100
";"1.20300
";"1.98900
";"1.12800
";"0.80300
";"1.13600
";"0.82700
"
"1.17000
";"0.28200
";"0.49400
";"1.30000
";"1.19400
";"1.27400
";"1.15400
";"0.27300
";"1.16200
";"1.01200
";"1.13900
";"0.30700
";"1.13800
";"0.73300
"
"1.34400
";"0.95400
";"0.74600
";"0.28600
";"1.34300
";"1.43900
";"1.26300
";"0.83000
";"1.26300
";"0.81400
";"1.27000
";"0.77400
";"1.25100
";"0.79300
"
"0.87500
";"0.75400
";"0.26500
";"0.00500
";"0.94200
";"1.09700
";"0.89300
";"0.56400
";"0.88500
";"0.27500
";"0.87400
";"0.56200
";"0.86200
";"0.27900
"
