TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.webbitserver.netty.WebSocketClient,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8638806948541462,249,169
