TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.springframework.boot.context.embedded.undertow.UndertowEmbeddedServletContainerFactory,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8966460659223817,515,381
