TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
com.metamx.druid.loading.S3SegmentPusher,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8996135752688172,89,66
