Config CF left-base;Confluence left-base;Config CF right-base;Confluence right-base;Config OA;OA;Config DFP left;DFP left;Config DFP right;DFP right;Config PDG left;PDG left;Config PDG right;PDG right
"1.47400
";"5.50900
";"0.35900
";"3.57600
";"1.43800
";"1.80900
";"1.43600
";"4.39900
";"1.45400
";"4.51400
";"1.40900
";"1.28200
";"1.45900
";"1.25800
"
"1.42800
";"0.99100
";"0.44600
";"0.17600
";"1.45900
";"1.60600
";"1.40500
";"0.88100
";"1.42300
";"0.92300
";"1.40500
";"0.69100
";"1.38300
";"0.72600
"
"1.32900
";"4.14700
";"0.37400
";"2.40400
";"1.36900
";"1.65800
";"1.34000
";"3.05200
";"1.27300
";"3.06600
";"1.35000
";"1.52600
";"1.31900
";"1.57700
"
"1.07300
";"2.03200
";"0.36800
";"0.79100
";"1.13200
";"1.59600
";"1.08500
";"1.57000
";"1.05300
";"1.61400
";"1.08400
";"1.17200
";"1.07400
";"1.19000
"
"1.26600
";"1.42700
";"0.43000
";"0.32900
";"1.33100
";"1.61900
";"1.26000
";"1.15500
";"1.23700
";"1.13100
";"1.25300
";"1.08300
";"1.25500
";"1.08700
"
"1.28700
";"1.36200
";"0.40500
";"0.28600
";"1.37200
";"1.61400
";"1.26000
";"1.10500
";"1.25400
";"1.06200
";"1.24500
";"1.07800
";"1.46700
";"1.07400
"
"1.07800
";"1.92700
";"0.34800
";"0.80600
";"1.13200
";"1.33900
";"1.07500
";"1.41100
";"1.05600
";"1.39900
";"1.05500
";"1.11200
";"1.07800
";"1.08100
"
"1.78800
";"6.69900
";"0.77500
";"2.94000
";"1.75700
";"1.99000
";"1.43400
";"2.49200
";"1.77900
";"4.14400
";"1.04400
";"1.35800
";"1.75100
";"1.42000
"
"1.85700
";"10.92600
";"0.79200
";"3.38400
";"1.71500
";"2.28300
";"1.76900
";"6.28100
";"1.91500
";"3.40700
";"1.71600
";"1.59700
";"1.72800
";"1.89100
"
"2.24800
";"1.90400
";"1.51900
";"0.57300
";"2.23000
";"2.37500
";"1.92300
";"0.94700
";"2.14100
";"1.45400
";"2.12400
";"1.02600
";"2.19200
";"1.10800
"
"1.09100
";"1.08800
";"0.37300
";"0.20900
";"1.17700
";"1.54900
";"1.11900
";"0.98700
";"1.13300
";"0.97100
";"1.08300
";"1.18000
";"1.12600
";"1.14500
"
"1.28600
";"0.31500
";"0.53800
";"1.69900
";"1.40800
";"1.48800
";"1.31800
";"0.30600
";"1.32700
";"1.36900
";"1.32800
";"0.32100
";"1.31100
";"1.23400
"
"1.35100
";"1.10000
";"0.46300
";"0.12000
";"1.45000
";"1.58300
";"1.33400
";"1.03500
";"1.31400
";"0.97900
";"1.35700
";"1.19100
";"1.35000
";"1.14900
"
"1.18700
";"1.25300
";"0.36700
";"0.13900
";"1.25100
";"1.36600
";"1.19600
";"1.14400
";"1.19200
";"1.05700
";"1.14800
";"0.71900
";"1.15400
";"0.83400
"
"1.18100
";"1.49400
";"0.42800
";"0.14100
";"1.25500
";"1.42600
";"1.18100
";"1.26400
";"1.20300
";"1.05300
";"1.17000
";"0.83800
";"1.14400
";"0.76400
"
"1.01800
";"1.43800
";"0.32100
";"0.45600
";"1.12100
";"1.46000
";"1.04100
";"1.21800
";"0.99500
";"1.19100
";"0.99600
";"1.19200
";"1.02700
";"1.10600
"
"1.24300
";"1.26500
";"0.40400
";"0.23100
";"1.27900
";"1.51800
";"1.23000
";"1.11900
";"1.20400
";"1.14100
";"1.21600
";"1.38600
";"1.22900
";"1.38100
"
"1.03400
";"2.61800
";"0.27600
";"0.68700
";"1.11200
";"1.21100
";"1.04400
";"1.53500
";"1.03600
";"1.40400
";"1.04500
";"0.71900
";"1.01300
";"0.69000
"
"21.67200
";"12.38900
";"18.99000
";"8.45100
";"21.55000
";"25.64900
";"20.71500
";"9.60400
";"20.39100
";"9.39200
";"20.56300
";"7.17300
";"21.19800
";"6.99100
"
"2.83400
";"6.33800
";"2.09700
";"2.37500
";"3.82000
";"4.32400
";"3.78900
";"3.62200
";"3.45500
";"2.36400
";"4.10300
";"1.73600
";"3.41200
";"1.12200
"
"1.17100
";"1.42400
";"0.57900
";"0.49100
";"1.25200
";"1.38200
";"1.28800
";"1.24500
";"1.28300
";"1.31300
";"1.30000
";"1.17400
";"1.33700
";"1.13000
"
"2.27400
";"6.04200
";"1.19300
";"3.15700
";"2.42400
";"3.83200
";"2.22800
";"4.55800
";"1.95500
";"2.90700
";"2.32700
";"1.83000
";"2.24000
";"2.24000
"
"1.22000
";"2.12600
";"0.44700
";"0.83400
";"1.29500
";"1.52700
";"1.21500
";"1.62700
";"1.22500
";"1.60400
";"1.22300
";"1.07900
";"1.21000
";"1.07600
"
"1.22800
";"4.58600
";"0.35700
";"3.60500
";"1.29300
";"1.67600
";"1.22100
";"3.42900
";"1.19900
";"3.42700
";"1.30200
";"1.43800
";"1.19200
";"1.38200
"
"18.87100
";"95.89600
";"15.60000
";"2.35600
";"17.72100
";"19.59000
";"19.32700
";"42.16900
";"19.85500
";"3.69900
";"17.33500
";"3.32100
";"18.20800
";"4.35500
"
"2.80400
";"18.25800
";"0.64900
";"184.10400
";"2.16800
";"5.24500
";"2.31700
";"15.57500
";"2.75300
";"81.74500
";"2.13300
";"3.10100
";"2.19700
";"3.10900
"
"2.29700
";"9.30400
";"0.60300
";"6.46600
";"2.09600
";"2.35500
";"1.87600
";"6.83200
";"2.06100
";"4.71500
";"2.03200
";"4.59400
";"2.08600
";"4.78100
"
"1.18200
";"2.07100
";"0.45900
";"0.92800
";"1.29800
";"1.46600
";"1.20000
";"1.55300
";"1.15600
";"1.54700
";"1.18200
";"0.91400
";"1.19500
";"0.90200
"
"1.05400
";"0.82500
";"0.33000
";"0.17000
";"1.15600
";"1.29400
";"1.04700
";"0.76200
";"1.06700
";"0.74400
";"1.05700
";"0.96500
";"1.05100
";"0.98100
"
"1.38900
";"1.55800
";"0.54000
";"0.24800
";"1.40500
";"1.63400
";"1.31700
";"1.35700
";"1.37500
";"1.21700
";"1.29400
";"1.05400
";"1.30900
";"1.00100
"
"1.28100
";"0.82700
";"0.45500
";"0.06100
";"1.33800
";"1.45300
";"1.24100
";"0.67900
";"1.23000
";"0.68900
";"1.27600
";"0.81600
";"1.25100
";"0.76900
"
"1.33800
";"6.17600
";"0.23200
";"3.23400
";"1.45200
";"1.86100
";"1.45900
";"4.86700
";"1.36800
";"5.16700
";"1.32400
";"4.01300
";"1.32700
";"4.09200
"
"1.40900
";"1.22200
";"0.43600
";"0.33700
";"1.42600
";"1.57100
";"1.39700
";"1.23200
";"1.36700
";"1.17900
";"1.37000
";"1.38400
";"1.36700
";"1.41500
"
"1.31800
";"6.50800
";"0.24000
";"3.67200
";"1.22500
";"1.57300
";"1.27200
";"4.42500
";"1.34800
";"5.02000
";"1.34400
";"3.89600
";"1.33300
";"3.94500
"
"1.22400
";"4.19700
";"0.46700
";"2.30700
";"1.28000
";"1.45900
";"1.22900
";"2.69100
";"1.25200
";"2.85500
";"1.23600
";"1.32300
";"1.27700
";"1.53900
"
"1.48900
";"5.81400
";"0.32200
";"3.73600
";"1.34300
";"1.54200
";"1.33800
";"3.78600
";"1.25900
";"3.84900
";"1.26700
";"1.73500
";"1.23000
";"1.84300
"
"1.39700
";"9.48100
";"0.37800
";"6.99400
";"0.82900
";"0.94700
";"1.32700
";"5.95500
";"1.17900
";"6.15100
";"1.27000
";"0.81700
";"1.23000
";"1.29100
"
"1.38900
";"1.24100
";"0.42800
";"0.17600
";"1.45300
";"1.72300
";"1.41300
";"1.09000
";"1.40800
";"1.05600
";"1.40100
";"1.14200
";"1.36800
";"1.09600
"
"1.32500
";"1.84500
";"0.55900
";"0.97600
";"1.41400
";"1.66600
";"1.30000
";"1.65800
";"1.33900
";"1.62700
";"1.32100
";"1.06700
";"1.45500
";"1.08900
"
"1.21400
";"1.52800
";"0.48000
";"0.40100
";"1.34100
";"1.58400
";"1.29100
";"1.33000
";"1.26600
";"1.28900
";"1.27700
";"1.15800
";"1.22900
";"1.11300
"
"1.33000
";"1.23700
";"0.49100
";"0.16000
";"1.40000
";"1.60200
";"1.32400
";"1.16200
";"1.35500
";"1.07800
";"1.32800
";"1.11000
";"1.28100
";"1.06200
"
"1.31500
";"1.90400
";"0.49600
";"0.84300
";"1.44100
";"1.60500
";"1.34900
";"1.41500
";"1.32800
";"1.45200
";"1.34000
";"1.26100
";"1.32900
";"1.23400
"
"1.22000
";"1.12600
";"0.49900
";"0.19700
";"1.26900
";"1.49900
";"1.20400
";"0.95200
";"1.28100
";"0.92000
";"1.21000
";"1.16400
";"1.19800
";"1.06100
"
"1.56200
";"1.22600
";"0.59300
";"0.15900
";"1.70100
";"1.90100
";"1.58100
";"1.01200
";"1.58900
";"1.08400
";"1.58500
";"1.17500
";"1.61600
";"1.13700
"
"1.08600
";"0.80700
";"0.37900
";"0.19400
";"1.17300
";"1.29400
";"1.14100
";"0.74200
";"1.09200
";"0.91500
";"1.11900
";"0.89600
";"1.11500
";"0.89800
"
"1.14900
";"1.00800
";"0.36400
";"0.21200
";"1.19700
";"1.35300
";"1.10300
";"0.95100
";"1.14100
";"0.90400
";"1.11100
";"1.24800
";"1.13400
";"1.22600
"
"1.12200
";"0.95100
";"0.36200
";"0.12900
";"1.19800
";"1.31500
";"1.13600
";"0.79200
";"1.13000
";"0.80000
";"1.08600
";"0.93400
";"1.16100
";"0.99400
"
"1.10700
";"0.95800
";"0.35300
";"0.18300
";"1.18300
";"1.29500
";"1.11600
";"0.82400
";"1.14400
";"0.95300
";"1.13300
";"1.00300
";"1.11800
";"0.99300
"
"1.09000
";"0.94200
";"0.33600
";"0.21300
";"1.18500
";"1.30700
";"1.09200
";"0.84400
";"1.11800
";"0.84600
";"1.08600
";"0.84600
";"1.10600
";"0.90100
"
"1.07500
";"0.30900
";"0.39300
";"0.79500
";"1.22400
";"1.30000
";"1.09800
";"0.30700
";"1.09400
";"0.80800
";"1.10400
";"0.32000
";"1.12500
";"1.16600
"
"1.14600
";"0.33300
";"0.41200
";"0.63100
";"1.22200
";"1.30700
";"1.13500
";"0.28200
";"1.11100
";"0.89700
";"1.15100
";"0.34300
";"1.14100
";"1.01200
"
"1.15800
";"1.14400
";"0.39500
";"0.00900
";"1.28900
";"1.39600
";"1.43200
";"0.87000
";"1.19400
";"0.30900
";"1.18300
";"0.85100
";"1.17800
";"0.33400
"
"5.73100
";"0.40200
";"3.87200
";"0.04600
";"6.75100
";"6.86800
";"6.32900
";"0.36800
";"5.78300
";"0.34600
";"5.83300
";"0.46100
";"4.71600
";"0.38500
"
"5.78800
";"4.27600
";"4.58800
";"1.57300
";"6.04100
";"6.28900
";"5.40000
";"1.73800
";"5.55400
";"1.80000
";"6.57100
";"1.40300
";"5.75000
";"0.88300
"
"3.33900
";"2.98800
";"2.42000
";"1.29800
";"3.41700
";"3.79800
";"3.39100
";"2.15700
";"2.91700
";"1.27700
";"3.16400
";"0.71900
";"2.91700
";"1.65100
"
"4.84400
";"12.69300
";"4.09500
";"9.21900
";"6.04700
";"7.53700
";"5.60200
";"6.48900
";"5.39700
";"6.66700
";"6.32400
";"2.59400
";"4.82200
";"4.14300
"
"4.79400
";"32.17400
";"3.89600
";"30.98100
";"5.96400
";"6.78500
";"5.28500
";"19.90800
";"5.44000
";"19.25000
";"5.73700
";"3.17100
";"5.79900
";"2.08800
"
"6.70400
";"0.90700
";"4.11500
";"3.64700
";"6.86100
";"7.06200
";"5.89400
";"1.77400
";"5.19900
";"2.30300
";"6.91500
";"0.86100
";"6.11900
";"0.54900
"
"5.60800
";"4.37400
";"4.08800
";"1.04800
";"5.59100
";"5.78200
";"6.22100
";"2.24100
";"6.69700
";"2.01400
";"4.75600
";"0.96300
";"5.68000
";"1.56100
"
"2.93500
";"0.95100
";"1.71200
";"0.58000
";"4.13900
";"4.72700
";"3.34200
";"1.00800
";"3.11800
";"1.18600
";"2.99100
";"0.70600
";"4.06600
";"1.32500
"
"5.64600
";"19.35800
";"3.92800
";"20.94000
";"6.21900
";"6.84800
";"5.63700
";"13.69600
";"5.72100
";"14.32100
";"6.39200
";"1.81300
";"6.61400
";"1.41600
"
"5.42400
";"1.63100
";"5.29800
";"0.40900
";"6.04100
";"6.11800
";"5.22600
";"1.18100
";"6.36000
";"0.92100
";"6.18200
";"0.58000
";"5.84500
";"0.63200
"
"5.74800
";"1.12200
";"3.95300
";"0.37200
";"4.75700
";"5.06200
";"4.70200
";"1.01000
";"6.05400
";"0.96900
";"4.70700
";"0.91300
";"7.28200
";"1.33700
"
"6.48800
";"1.55100
";"4.00400
";"0.59800
";"5.89300
";"5.97100
";"5.26400
";"0.91900
";"5.99500
";"1.36100
";"6.00200
";"0.64500
";"5.61500
";"0.66900
"
"5.29300
";"694.80200
";"3.91700
";"289.51600
";"4.96100
";"24.14000
";"5.63700
";"189.83300
";"5.72600
";"188.57100
";"4.87900
";"4.64400
";"6.93600
";"4.83800
"
"5.82500
";"39.67300
";"3.91300
";"1.30900
";"5.83100
";"6.42700
";"5.30200
";"23.15400
";"5.17200
";"2.87000
";"5.38000
";"1.43800
";"5.69200
";"2.14900
"
"4.75400
";"2.05200
";"4.90900
";"0.67200
";"5.89000
";"6.01300
";"4.72000
";"1.75200
";"4.73300
";"1.02600
";"5.65100
";"1.10300
";"6.14700
";"1.04800
"
"4.89100
";"2.24900
";"4.24700
";"0.02700
";"5.95400
";"6.96300
";"5.60100
";"1.74400
";"5.75500
";"0.40000
";"5.82800
";"1.61600
";"5.66100
";"0.40700
"
"7.17200
";"4.37400
";"4.47900
";"0.03500
";"6.03700
";"7.45900
";"5.96700
";"1.86000
";"5.96000
";"0.38700
";"4.87300
";"1.62400
";"4.91700
";"0.39200
"
"6.13100
";"2.15300
";"6.28400
";"0.04100
";"5.71100
";"6.40200
";"5.42400
";"2.35900
";"6.58800
";"0.37700
";"6.12100
";"1.48200
";"6.70300
";"0.44900
"
"5.74900
";"0.33800
";"4.00700
";"0.04400
";"5.86700
";"5.93400
";"5.40200
";"0.39000
";"4.80600
";"0.41700
";"6.51400
";"0.39400
";"5.69000
";"0.41800
"
"1.24200
";"1.32400
";"0.41000
";"0.26400
";"0.72500
";"1.00200
";"1.23000
";"1.21500
";"1.22000
";"1.19700
";"1.20000
";"1.27600
";"1.28300
";"1.41200
"
"6.01700
";"0.73400
";"4.07100
";"0.17700
";"6.25900
";"6.35500
";"4.92900
";"0.69900
";"4.82000
";"0.74200
";"6.03300
";"0.73500
";"5.73000
";"0.68300
"
"6.32900
";"0.34300
";"4.13400
";"2.66800
";"6.51000
";"6.57300
";"6.65500
";"0.46900
";"6.33300
";"1.93100
";"4.91000
";"0.39900
";"6.80900
";"0.86500
"
"2.78700
";"1.46400
";"2.11400
";"0.59000
";"3.02200
";"3.12200
";"3.18700
";"1.29000
";"3.07200
";"0.81000
";"2.99400
";"0.72100
";"2.99500
";"0.65000
"
"6.31100
";"4.29400
";"4.08100
";"1.46500
";"5.93200
";"6.46300
";"5.90600
";"3.02000
";"4.90100
";"3.19900
";"5.63800
";"1.00800
";"4.95000
";"1.06700
"
"5.83400
";"4.10000
";"4.14100
";"1.50500
";"5.96400
";"6.53900
";"5.46900
";"3.08500
";"5.80900
";"3.22600
";"6.22400
";"1.01300
";"6.30300
";"0.95900
"
"0.63000
";"1.21200
";"0.30000
";"0.29000
";"0.99700
";"1.10300
";"0.60200
";"0.65700
";"1.03800
";"1.04500
";"0.93800
";"0.96300
";"0.61500
";"0.99300
"
"3.53400
";"1.02400
";"2.02100
";"0.31500
";"3.16800
";"3.38500
";"2.23900
";"0.87200
";"2.13600
";"0.45500
";"2.97700
";"0.51100
";"3.14100
";"0.49400
"
"0.72100
";"0.48600
";"0.29300
";"0.05000
";"0.94900
";"1.12000
";"1.19100
";"0.71300
";"0.95700
";"0.67500
";"1.24200
";"0.85400
";"1.27700
";"0.86300
"
"1.98500
";"1.31800
";"1.01700
";"0.30800
";"2.11800
";"2.21600
";"1.76500
";"0.73000
";"1.18700
";"0.70700
";"1.96100
";"0.80700
";"1.91500
";"0.77600
"
"0.98700
";"0.68400
";"0.28200
";"0.05800
";"1.07100
";"1.18700
";"0.96300
";"0.64100
";"0.97800
";"0.65900
";"0.96800
";"0.75000
";"0.96900
";"0.75100
"
"1.06700
";"0.27800
";"0.32800
";"0.00600
";"1.12000
";"1.19200
";"1.03700
";"0.31600
";"1.04400
";"0.29600
";"1.05400
";"0.33400
";"1.04400
";"0.33000
"
"1.48100
";"0.94400
";"0.66200
";"0.10200
";"1.56500
";"1.67600
";"1.45100
";"0.78200
";"1.47700
";"0.77700
";"1.47200
";"0.98300
";"1.49600
";"1.00700
"
"1.57800
";"1.96000
";"0.79600
";"2.77400
";"1.59900
";"1.72900
";"1.58100
";"1.86300
";"1.59200
";"2.61600
";"1.49000
";"0.98400
";"1.51800
";"1.00000
"
"1.41100
";"2.24400
";"0.68600
";"2.03100
";"1.42400
";"1.54700
";"1.42600
";"1.74200
";"1.41000
";"2.29000
";"1.26900
";"0.94500
";"1.29100
";"0.92300
"
"1.35800
";"2.13200
";"0.70200
";"1.85300
";"1.35700
";"1.48300
";"1.32700
";"1.76200
";"1.34600
";"2.23100
";"1.24800
";"0.92000
";"1.34300
";"1.04900
"
"1.29700
";"0.31000
";"0.52700
";"1.44000
";"1.34800
";"1.42900
";"1.34200
";"0.31500
";"1.31400
";"1.14300
";"1.46600
";"0.34200
";"1.27600
";"0.85100
"
"1.41600
";"1.02800
";"0.54700
";"0.31900
";"1.52900
";"1.63700
";"1.45500
";"0.93600
";"1.48100
";"0.91700
";"1.44800
";"0.90400
";"1.40300
";"0.92300
"
"0.98700
";"0.85600
";"0.29800
";"0.00600
";"1.07000
";"1.23700
";"0.97100
";"0.64100
";"0.97800
";"0.30000
";"0.97400
";"0.64500
";"0.99800
";"0.37000
"
