Config CF left-base;Confluence left-base;Config CF right-base;Confluence right-base;Config OA;OA;Config DFP left;DFP left;Config DFP right;DFP right;Config PDG left;PDG left;Config PDG right;PDG right
"1.87800
";"4.61500
";"0.73700
";"2.54000
";"1.99600
";"2.92200
";"1.92600
";"3.64100
";"1.36200
";"3.62500
";"1.69400
";"1.23800
";"1.89600
";"1.28900
"
"0.96300
";"1.62100
";"0.41200
";"0.68700
";"0.99400
";"1.15600
";"0.95400
";"1.20700
";"0.96800
";"1.20000
";"0.94600
";"0.74300
";"0.94400
";"0.75800
"
"0.95800
";"3.89300
";"0.21000
";"2.87000
";"0.98800
";"1.27100
";"0.71700
";"2.72500
";"0.94300
";"2.91200
";"0.93700
";"0.99500
";"0.93500
";"1.05000
"
"1.78700
";"64.88100
";"0.50700
";"1.08400
";"1.37900
";"1.70300
";"1.59800
";"24.29600
";"1.20200
";"1.96500
";"0.97800
";"0.69200
";"1.39400
";"0.87000
"
"1.73900
";"16.19600
";"0.73800
";"201.29000
";"1.93600
";"4.61000
";"2.04000
";"16.54900
";"2.02200
";"79.12300
";"1.68500
";"1.90100
";"1.76900
";"1.95200
"
"1.76600
";"7.14000
";"0.63800
";"6.31700
";"1.86200
";"2.04100
";"1.74300
";"4.70000
";"1.58300
";"5.72900
";"1.69800
";"4.65400
";"1.71700
";"4.43900
"
"0.92900
";"1.69800
";"0.37000
";"0.86700
";"0.98200
";"1.11500
";"0.92900
";"1.21000
";"0.93000
";"1.20100
";"0.92900
";"0.65100
";"0.92100
";"0.65400
"
"0.84800
";"0.61600
";"0.28700
";"0.12700
";"0.88200
";"0.98800
";"0.84200
";"0.55600
";"0.84800
";"0.56400
";"0.84400
";"0.68500
";"0.85000
";"0.70100
"
"1.09800
";"1.13600
";"0.50900
";"0.22600
";"1.10100
";"1.26500
";"1.08600
";"0.98200
";"1.09300
";"0.90900
";"1.06500
";"0.75000
";"1.05800
";"0.72200
"
"0.99900
";"0.58900
";"0.40100
";"0.03800
";"1.06000
";"1.15000
";"0.99700
";"0.50300
";"1.00400
";"0.49000
";"1.00000
";"0.58000
";"0.99900
";"0.57700
"
"1.04800
";"5.11300
";"0.23800
";"3.03800
";"1.08200
";"1.37500
";"1.04900
";"4.03200
";"0.81100
";"4.04700
";"1.04000
";"3.35600
";"1.03400
";"3.04300
"
"1.17000
";"0.93300
";"0.38300
";"0.28700
";"1.10600
";"1.21300
";"1.07600
";"0.83900
";"1.08000
";"0.86800
";"1.06700
";"1.03800
";"1.06700
";"1.07800
"
"1.04400
";"4.99400
";"0.24600
";"3.22800
";"1.09600
";"1.40100
";"1.04100
";"3.66200
";"1.03900
";"3.72300
";"0.76300
";"3.15200
";"1.03800
";"3.21200
"
"0.98600
";"3.10400
";"0.22500
";"1.81700
";"1.03700
";"1.17500
";"0.99900
";"2.26700
";"0.98700
";"2.33100
";"0.98100
";"1.00700
";"0.97800
";"1.08400
"
"0.99000
";"4.52900
";"0.24200
";"2.71300
";"1.03300
";"1.17700
";"0.99400
";"2.98200
";"0.98700
";"3.01800
";"0.99700
";"1.38900
";"0.97400
";"1.43300
"
"1.07100
";"7.60700
";"0.25600
";"6.21900
";"0.85100
";"0.97400
";"1.04000
";"4.24400
";"0.80900
";"4.20700
";"1.05900
";"0.97600
";"1.06500
";"1.01100
"
"1.07300
";"0.86600
";"0.38000
";"0.14700
";"1.10800
";"1.31800
";"1.07300
";"0.75900
";"1.07200
";"0.75800
";"1.06600
";"0.80400
";"1.05600
";"0.77000
"
"1.08900
";"1.46300
";"0.51000
";"0.84800
";"1.07800
";"1.24600
";"1.05000
";"1.23800
";"1.06500
";"1.25900
";"1.03800
";"0.79900
";"1.03700
";"0.76200
"
"1.01600
";"1.12500
";"0.43700
";"0.34000
";"1.05000
";"1.23900
";"1.01600
";"0.94700
";"1.01000
";"0.91600
";"1.00400
";"0.82400
";"1.00300
";"0.78900
"
"1.05200
";"0.88200
";"0.43300
";"0.11700
";"1.10900
";"1.25300
";"1.06000
";"0.81400
";"1.05700
";"0.78200
";"1.05400
";"0.79100
";"1.05200
";"0.73600
"
"1.04300
";"1.48800
";"0.44300
";"0.74700
";"1.10000
";"1.22100
";"1.05100
";"1.11400
";"1.05400
";"1.09700
";"1.04200
";"0.94900
";"1.04400
";"0.93800
"
"1.00400
";"0.79100
";"0.41300
";"0.12700
";"1.04900
";"1.23100
";"1.00800
";"0.67700
";"1.03400
";"0.66900
";"0.99200
";"0.75500
";"1.00200
";"0.76000
"
"1.27000
";"0.83400
";"0.53000
";"0.13000
";"1.32300
";"1.47000
";"1.27000
";"0.58700
";"1.27000
";"0.73600
";"1.27900
";"0.83400
";"1.26000
";"0.83100
"
"0.88400
";"0.57800
";"0.30500
";"0.11600
";"0.93400
";"1.03100
";"0.87400
";"0.54000
";"0.86800
";"0.51200
";"0.88200
";"0.65500
";"0.87600
";"0.63300
"
"0.88300
";"0.70300
";"0.30300
";"0.15600
";"0.93100
";"1.04000
";"0.88400
";"0.65900
";"0.89800
";"0.64700
";"0.88800
";"0.92100
";"0.88900
";"0.89500
"
"0.88800
";"0.67300
";"0.30900
";"0.08800
";"0.92500
";"1.01900
";"0.89700
";"0.60200
";"0.89600
";"0.58200
";"0.89300
";"0.70400
";"0.88700
";"0.70800
"
"0.88600
";"0.79300
";"0.31100
";"0.17000
";"1.07800
";"1.18200
";"0.98500
";"0.64100
";"0.89100
";"0.65200
";"0.88500
";"0.72200
";"0.92800
";"0.72800
"
"0.87800
";"0.68400
";"0.29700
";"0.15700
";"0.92600
";"1.02000
";"0.88200
";"0.62400
";"0.87800
";"0.63100
";"0.88400
";"0.65200
";"0.88000
";"0.62900
"
"0.88200
";"0.19600
";"0.34800
";"0.57500
";"0.92400
";"0.99000
";"0.87500
";"0.21700
";"0.89300
";"0.55400
";"0.87900
";"0.24100
";"0.88200
";"0.92000
"
"0.91100
";"0.22300
";"0.35200
";"0.48900
";"0.94400
";"1.00900
";"0.90800
";"0.21800
";"0.91900
";"0.57500
";"0.90200
";"0.25400
";"0.90000
";"0.71100
"
"0.95000
";"0.81300
";"0.34500
";"0.00600
";"1.03400
";"1.12900
";"0.98100
";"0.70000
";"0.98900
";"0.24800
";"1.08000
";"0.70700
";"1.05700
";"0.31100
"
"5.76800
";"0.46800
";"3.89100
";"0.04800
";"4.78400
";"4.84900
";"4.73400
";"0.35700
";"5.89500
";"0.31600
";"5.59400
";"0.38600
";"4.77000
";"0.38100
"
"5.48100
";"3.89800
";"4.45100
";"1.59600
";"5.58500
";"5.83500
";"5.39000
";"1.79400
";"5.79700
";"1.73600
";"5.30000
";"0.79800
";"5.94400
";"0.83200
"
"2.72200
";"2.37000
";"1.53700
";"1.14900
";"3.10700
";"3.36900
";"2.50100
";"1.32700
";"2.12600
";"1.28300
";"2.89200
";"1.20500
";"2.98500
";"1.17000
"
"5.43300
";"10.44700
";"3.90300
";"8.79500
";"6.04200
";"7.57400
";"5.35500
";"6.15600
";"4.97800
";"6.59500
";"5.40900
";"2.69900
";"4.90400
";"2.71800
"
"5.60900
";"29.78500
";"4.01500
";"27.79100
";"5.56700
";"6.39300
";"5.34500
";"19.82200
";"4.80900
";"18.95600
";"6.47700
";"2.69100
";"5.39000
";"1.83500
"
"6.87500
";"0.91500
";"4.11000
";"3.67500
";"4.88600
";"5.01300
";"5.24100
";"1.02000
";"6.02900
";"3.56500
";"5.14900
";"0.75800
";"5.23100
";"0.51100
"
"4.80000
";"4.12800
";"4.05200
";"1.03600
";"5.69000
";"5.87800
";"5.49600
";"2.24100
";"5.57500
";"2.17500
";"5.48800
";"0.96600
";"4.73900
";"1.31300
"
"3.01700
";"0.94700
";"1.73200
";"0.60800
";"3.79600
";"4.29100
";"3.23100
";"0.69300
";"2.83100
";"1.05800
";"3.96100
";"1.10800
";"3.50200
";"0.75000
"
"6.84900
";"19.24800
";"3.95300
";"20.51800
";"6.19900
";"6.83700
";"5.29500
";"13.37800
";"5.35700
";"13.18500
";"4.97200
";"1.25200
";"5.67400
";"1.66000
"
"5.71300
";"1.47100
";"5.08800
";"0.42200
";"5.84800
";"5.92300
";"6.64000
";"0.92000
";"5.99700
";"0.93800
";"6.05200
";"0.62100
";"6.89300
";"0.80900
"
"5.58900
";"1.15900
";"4.18200
";"0.39300
";"6.25600
";"6.57400
";"5.70700
";"0.98400
";"5.79100
";"0.97100
";"4.74800
";"0.85800
";"4.74500
";"1.08000
"
"5.79700
";"1.07200
";"3.94300
";"0.56100
";"5.60900
";"5.68500
";"5.66600
";"0.87000
";"5.49400
";"0.92300
";"5.58900
";"0.81200
";"4.72200
";"0.64300
"
"7.38500
";"686.56500
";"3.88700
";"277.51600
";"5.75100
";"24.63700
";"5.70300
";"176.76900
";"5.82200
";"193.82500
";"5.35800
";"4.75900
";"4.92300
";"6.66200
"
"6.17100
";"36.97300
";"3.87600
";"0.98100
";"5.64100
";"6.26100
";"6.41400
";"20.80700
";"5.18800
";"2.46900
";"4.81800
";"1.43400
";"4.78900
";"1.42900
"
"4.74900
";"1.36800
";"4.01700
";"0.66500
";"5.53500
";"5.66100
";"5.78000
";"1.06100
";"5.88000
";"1.04300
";"6.02900
";"0.74400
";"5.47000
";"0.71400
"
"6.01500
";"2.37100
";"4.21200
";"0.02700
";"4.86700
";"5.99800
";"4.88400
";"1.72700
";"6.22400
";"0.46000
";"4.95000
";"1.85900
";"6.22700
";"0.45000
"
"4.92200
";"2.60700
";"4.21100
";"0.02800
";"5.90000
";"7.30500
";"6.84500
";"1.91900
";"6.87200
";"0.43300
";"5.69100
";"1.63000
";"6.22700
";"0.58200
"
"5.79500
";"3.01300
";"4.28700
";"0.02600
";"5.61600
";"6.33000
";"5.20700
";"1.49700
";"6.07500
";"0.35200
";"5.74900
";"1.36400
";"4.84600
";"0.40000
"
"5.77000
";"0.34700
";"4.04400
";"0.04800
";"5.78600
";"5.85100
";"5.36600
";"0.36600
";"5.75700
";"0.35900
";"4.84900
";"0.39900
";"6.56500
";"0.38300
"
"0.72700
";"0.79700
";"0.24300
";"0.13700
";"1.09800
";"1.53200
";"1.04300
";"0.93800
";"1.08500
";"1.01200
";"1.07400
";"1.09100
";"1.10300
";"1.13600
"
"5.62800
";"0.64700
";"5.38100
";"0.18000
";"6.33400
";"6.55100
";"5.22100
";"0.92700
";"5.67500
";"0.72600
";"5.88300
";"0.63600
";"4.87200
";"0.87400
"
"6.06200
";"0.35900
";"4.03900
";"2.76700
";"5.83500
";"5.90200
";"6.73600
";"0.37100
";"6.09200
";"1.94200
";"5.69300
";"0.37400
";"5.82300
";"0.72200
"
"2.08500
";"1.24000
";"2.03100
";"0.39400
";"3.00400
";"3.14400
";"2.00000
";"0.81300
";"2.95000
";"1.14400
";"2.94400
";"1.02700
";"2.65800
";"0.69500
"
"5.01900
";"4.13600
";"4.11700
";"1.54100
";"5.82600
";"6.37500
";"5.40400
";"3.14800
";"6.29500
";"2.29900
";"5.78600
";"1.02300
";"5.66300
";"1.10300
"
"5.81900
";"4.12800
";"4.10700
";"1.51600
";"5.99200
";"6.56800
";"7.10000
";"4.19600
";"5.48000
";"2.09700
";"5.86300
";"0.98900
";"4.89300
";"1.10800
"
"0.85200
";"1.08600
";"0.25800
";"0.31700
";"0.98300
";"1.10200
";"0.92100
";"0.98900
";"0.93500
";"0.99300
";"0.93200
";"0.89200
";"0.93200
";"0.90000
"
"3.40700
";"0.89200
";"1.95700
";"0.28300
";"2.99700
";"3.23700
";"2.37100
";"0.48500
";"2.61400
";"0.68600
";"2.37500
";"0.76500
";"3.44400
";"0.78900
"
"1.12600
";"0.65600
";"0.49800
";"0.08700
";"1.18900
";"1.28900
";"1.12100
";"0.62200
";"1.10300
";"0.60500
";"1.12300
";"0.75500
";"1.11500
";"0.75000
"
"1.76900
";"1.15000
";"1.00800
";"0.27500
";"1.91700
";"2.01200
";"1.82500
";"1.03800
";"1.79800
";"0.98800
";"1.84800
";"0.68300
";"1.76900
";"0.68600
"
"0.87600
";"0.61000
";"0.25200
";"0.04700
";"0.92600
";"1.02900
";"0.87000
";"0.55200
";"0.87100
";"0.54900
";"0.86600
";"0.65400
";"0.86500
";"0.66500
"
"0.91100
";"0.25100
";"0.30900
";"0.00500
";"0.99600
";"1.07000
";"0.93300
";"0.26000
";"0.91800
";"0.25900
";"0.93500
";"0.29000
";"0.96700
";"0.28000
"
"1.31300
";"0.80700
";"0.60800
";"0.07900
";"1.38300
";"1.47700
";"1.31200
";"0.67900
";"1.31200
";"0.67500
";"1.30500
";"0.85900
";"1.30200
";"0.85700
"
"1.40100
";"1.72900
";"0.73800
";"2.63500
";"1.41200
";"1.52500
";"1.41400
";"1.62300
";"1.38000
";"2.26800
";"1.33600
";"0.85500
";"1.33200
";"0.84400
"
"1.21700
";"1.98400
";"0.61600
";"1.94100
";"1.26800
";"1.38400
";"1.21600
";"1.50300
";"1.21800
";"1.99700
";"1.16000
";"0.80100
";"1.17600
";"0.84500
"
"1.21200
";"1.92100
";"0.65100
";"1.77400
";"1.21600
";"1.32600
";"1.20800
";"1.49200
";"1.21100
";"2.03200
";"1.15400
";"0.77800
";"1.23000
";"0.84800
"
"1.15000
";"0.27000
";"0.49000
";"1.32600
";"1.18600
";"1.26700
";"1.17900
";"0.29200
";"1.15500
";"1.05600
";"1.11900
";"0.31200
";"1.13000
";"0.71300
"
"1.26600
";"0.93400
";"0.52500
";"0.28900
";"1.34800
";"1.44300
";"1.25700
";"0.78200
";"1.27800
";"0.81000
";"1.27000
";"0.79500
";"1.26000
";"0.78500
"
"0.89400
";"0.76300
";"0.27500
";"0.00500
";"0.94600
";"1.09000
";"0.87400
";"0.56200
";"0.88900
";"0.25100
";"0.87500
";"0.57500
";"0.86700
";"0.28600
"
