Config CF left-base;Confluence left-base;Config CF right-base;Confluence right-base;Config OA;OA;Config DFP left;DFP left;Config DFP right;DFP right;Config PDG left;PDG left;Config PDG right;PDG right
"0.92400
";"1.77400
";"0.31900
";"0.71800
";"0.98700
";"1.17900
";"0.92800
";"1.30300
";"0.95400
";"1.24200
";"0.94000
";"0.98900
";"0.92600
";"0.95600
"
"1.64600
";"5.83500
";"0.49100
";"3.89300
";"1.12600
";"1.32500
";"1.60600
";"3.56000
";"1.36800
";"3.73300
";"1.58100
";"1.24300
";"1.61300
";"1.27400
"
"1.69700
";"8.28000
";"0.49400
";"4.54300
";"1.68500
";"2.10400
";"1.65800
";"5.19800
";"1.66400
";"3.65600
";"1.66100
";"1.53000
";"1.60200
";"1.59200
"
"2.00900
";"1.69900
";"1.38400
";"0.52500
";"2.06500
";"2.19000
";"2.00200
";"1.38400
";"2.01900
";"1.44000
";"1.97600
";"0.92400
";"1.96900
";"0.96600
"
"0.97900
";"0.91400
";"0.35100
";"0.18000
";"1.05800
";"1.39100
";"0.97800
";"0.89400
";"0.97200
";"0.86200
";"0.99600
";"1.00700
";"0.98400
";"1.00700
"
"1.15600
";"0.28700
";"0.48100
";"1.50700
";"1.22200
";"1.30000
";"1.15000
";"0.28300
";"1.14900
";"1.23100
";"1.16200
";"0.27800
";"1.15600
";"1.06800
"
"1.21400
";"0.98700
";"0.43100
";"0.11400
";"1.25600
";"1.38200
";"1.21100
";"0.90900
";"1.21600
";"0.87000
";"1.19000
";"1.01400
";"1.17600
";"0.98600
"
"1.09400
";"1.15000
";"0.34100
";"0.13000
";"1.08400
";"1.18700
";"1.08700
";"1.05600
";"1.04700
";"0.94200
";"1.02600
";"0.65200
";"1.02800
";"0.72700
"
"1.05800
";"1.27900
";"0.37800
";"0.13000
";"1.09300
";"1.23600
";"1.04000
";"1.10800
";"1.06000
";"0.96300
";"1.02800
";"0.71400
";"1.03200
";"0.68400
"
"0.90600
";"1.27600
";"0.28700
";"0.39400
";"0.98300
";"1.28600
";"0.90800
";"1.11500
";"0.89100
";"1.09000
";"0.90000
";"1.04000
";"0.90400
";"1.02800
"
"1.11300
";"1.12300
";"0.36300
";"0.20200
";"1.14000
";"1.33800
";"1.10400
";"0.96900
";"1.09700
";"0.99000
";"1.07800
";"1.23500
";"1.08500
";"1.24500
"
"0.92700
";"2.34900
";"0.25100
";"0.65500
";"0.96300
";"1.05400
";"0.90400
";"1.33800
";"0.92000
";"1.25100
";"0.88000
";"0.61500
";"0.90000
";"0.59200
"
"0.88800
";"0.80100
";"0.28300
";"0.07100
";"0.96800
";"1.10100
";"0.88300
";"0.66600
";"0.88000
";"0.70600
";"0.88300
";"0.78200
";"0.87300
";"0.81500
"
"3.95000
";"7.62100
";"2.12200
";"2.15200
";"3.57200
";"4.07200
";"3.57900
";"3.48700
";"3.40900
";"2.44200
";"2.76700
";"1.05400
";"3.74800
";"1.10800
"
"1.14400
";"1.23000
";"0.54600
";"0.41600
";"1.22400
";"1.38000
";"1.17500
";"1.08500
";"1.16200
";"1.14700
";"1.16700
";"0.92800
";"1.17700
";"0.99100
"
"2.04400
";"5.26100
";"0.76400
";"2.54000
";"2.05600
";"2.97400
";"1.98200
";"4.10400
";"1.90500
";"3.47800
";"2.03800
";"1.88400
";"2.01600
";"1.87300
"
"1.08100
";"1.87100
";"0.40800
";"0.79300
";"1.15000
";"1.35600
";"1.09000
";"1.45900
";"1.10100
";"1.40800
";"1.05500
";"0.93900
";"1.05400
";"0.93300
"
"1.08300
";"4.14700
";"0.32200
";"2.96300
";"1.06000
";"1.36200
";"1.06600
";"3.07700
";"1.08600
";"3.13500
";"1.06000
";"1.28400
";"1.04600
";"1.23600
"
"1.77100
";"67.73500
";"0.54000
";"1.07800
";"1.53500
";"1.92600
";"1.89100
";"23.62100
";"1.88300
";"1.93300
";"0.99400
";"0.73900
";"0.95900
";"0.75100
"
"2.46900
";"18.75900
";"0.65600
";"209.14000
";"2.04200
";"4.20900
";"2.46600
";"16.34600
";"2.15300
";"77.74300
";"1.81600
";"1.91400
";"1.92000
";"2.73800
"
"1.98200
";"8.88600
";"0.63200
";"7.68300
";"2.06100
";"2.32500
";"2.04500
";"5.82100
";"1.99000
";"4.67600
";"1.99600
";"4.28200
";"1.67800
";"3.25100
"
"0.98700
";"1.85200
";"0.45100
";"0.96500
";"1.15100
";"1.31100
";"1.05900
";"1.39900
";"1.06600
";"1.41400
";"1.05500
";"0.79800
";"1.06700
";"0.78600
"
"0.95900
";"0.73400
";"0.30200
";"0.14600
";"1.01500
";"1.13800
";"0.94400
";"0.66800
";"0.94700
";"0.68100
";"0.95000
";"0.85400
";"0.94700
";"0.84600
"
"1.19200
";"1.41100
";"0.51900
";"0.23900
";"1.25600
";"1.46900
";"1.19200
";"1.22200
";"1.20400
";"1.07800
";"1.29100
";"0.94100
";"1.16600
";"0.90800
"
"1.10300
";"0.70100
";"0.42900
";"0.05500
";"1.15700
";"1.25800
";"1.10000
";"0.61100
";"1.08900
";"0.59800
";"1.08800
";"0.68200
";"1.08400
";"0.68600
"
"1.21100
";"6.55400
";"0.24500
";"3.68600
";"1.20600
";"1.53800
";"1.13800
";"4.52700
";"1.17600
";"4.66100
";"1.18200
";"3.79200
";"1.19000
";"3.77600
"
"1.19700
";"1.09600
";"0.40200
";"0.30900
";"1.29700
";"1.42600
";"1.22900
";"1.03900
";"1.22300
";"1.06700
";"1.21300
";"1.27300
";"1.21300
";"1.28600
"
"1.16900
";"5.55000
";"0.23600
";"3.17700
";"1.30000
";"1.69300
";"1.11700
";"4.39300
";"1.18800
";"4.61600
";"1.18400
";"3.59000
";"1.17200
";"3.67700
"
"1.03800
";"3.73600
";"0.33600
";"2.32100
";"1.10200
";"1.26500
";"1.10500
";"2.44400
";"1.11600
";"2.52800
";"1.12800
";"1.16400
";"1.15000
";"1.27600
"
"1.11400
";"5.41900
";"0.37900
";"3.05500
";"1.13300
";"1.29700
";"1.08500
";"3.34000
";"1.13600
";"3.52000
";"1.10900
";"1.57200
";"1.12400
";"1.63300
"
"1.21600
";"8.67800
";"0.25500
";"6.40600
";"1.27400
";"1.46900
";"1.23500
";"5.64300
";"1.11300
";"5.28100
";"0.79100
";"0.78100
";"1.21400
";"1.24800
"
"1.21000
";"1.07400
";"0.40200
";"0.14900
";"1.30400
";"1.54700
";"1.23600
";"0.92000
";"1.20200
";"0.90400
";"1.22900
";"0.96800
";"1.22300
";"0.98600
"
"1.17000
";"1.61700
";"0.53100
";"0.88400
";"1.18200
";"1.39600
";"1.17000
";"1.45800
";"1.16800
";"1.45500
";"1.16500
";"0.92900
";"1.14000
";"0.96000
"
"1.09600
";"1.33900
";"0.45400
";"0.36500
";"1.16600
";"1.37800
";"1.10500
";"1.18700
";"1.11600
";"1.08600
";"1.09800
";"1.02500
";"1.10400
";"0.98600
"
"1.17600
";"1.08300
";"0.45100
";"0.13700
";"1.24900
";"1.42900
";"1.18000
";"0.98900
";"1.19800
";"0.97900
";"1.18200
";"0.97800
";"1.18700
";"0.92800
"
"1.18800
";"1.68800
";"0.46900
";"0.79700
";"1.24600
";"1.39000
";"1.20400
";"1.29500
";"1.19100
";"1.26400
";"1.15400
";"1.11600
";"1.17500
";"1.08600
"
"1.08900
";"0.98700
";"0.46700
";"0.18100
";"1.14300
";"1.37900
";"1.06600
";"0.84100
";"1.06900
";"0.82900
";"1.08000
";"0.93900
";"1.06700
";"0.95400
"
"1.44300
";"1.07600
";"0.59000
";"0.21600
";"1.50000
";"1.67400
";"1.41900
";"0.90800
";"1.43900
";"0.89400
";"1.42400
";"1.03300
";"1.42300
";"1.03500
"
"0.96700
";"0.68900
";"0.32400
";"0.15800
";"1.04600
";"1.15900
";"0.95900
";"0.63100
";"1.00400
";"0.63600
";"0.98200
";"0.79500
";"0.96500
";"0.77300
"
"0.98100
";"0.86400
";"0.33800
";"0.19000
";"1.05600
";"1.18500
";"0.99100
";"0.76100
";"0.99200
";"0.80600
";"0.98600
";"1.11000
";"0.98500
";"1.09800
"
"1.02200
";"0.82000
";"0.33900
";"0.12100
";"1.06200
";"1.16900
";"1.01900
";"0.68900
";"1.00000
";"0.68400
";"0.97800
";"0.84600
";"1.00100
";"0.85500
"
"0.99000
";"0.85200
";"0.31700
";"0.17200
";"1.06000
";"1.16300
";"1.01600
";"0.75700
";"0.98900
";"0.77000
";"1.00700
";"0.88000
";"0.98400
";"0.87400
"
"0.96200
";"0.82100
";"0.32500
";"0.20100
";"1.04300
";"1.15200
";"0.96400
";"0.73700
";"0.98300
";"0.75900
";"0.97400
";"0.78400
";"0.96200
";"0.76800
"
"0.97300
";"0.27800
";"0.37000
";"0.70400
";"1.04600
";"1.12500
";"0.97900
";"0.25900
";"0.98100
";"0.71100
";"0.96700
";"0.28100
";"1.00900
";"1.06200
"
"1.03600
";"0.27600
";"0.36300
";"0.58500
";"1.08700
";"1.16100
";"1.02400
";"0.27000
";"1.01700
";"0.68500
";"1.05100
";"0.28900
";"1.02800
";"0.87100
"
"1.05000
";"0.98700
";"0.37100
";"0.00700
";"1.13500
";"1.23100
";"1.08500
";"0.75000
";"1.04300
";"0.27500
";"1.06200
";"0.71600
";"1.06000
";"0.30900
"
"6.14900
";"0.31800
";"3.91300
";"0.04600
";"6.52200
";"6.62300
";"5.29800
";"0.34800
";"6.65800
";"0.34600
";"4.71200
";"0.37600
";"5.68900
";"0.40900
"
"5.70700
";"2.84700
";"3.97700
";"1.61200
";"5.43100
";"5.67400
";"5.99600
";"1.88700
";"6.97600
";"1.73600
";"5.75500
";"0.94300
";"4.76200
";"0.91900
"
"2.14700
";"2.45100
";"2.21500
";"1.41400
";"2.93200
";"3.13000
";"2.72000
";"1.84700
";"3.16000
";"1.85000
";"3.13400
";"1.42600
";"3.13300
";"1.40500
"
"5.95100
";"10.62700
";"3.94400
";"8.97700
";"5.95300
";"7.43200
";"5.51400
";"6.15400
";"6.27400
";"6.67000
";"5.40700
";"2.52600
";"5.44600
";"3.55300
"
"6.16100
";"29.34200
";"3.98200
";"27.52600
";"5.54100
";"6.32000
";"5.34500
";"19.39400
";"5.20000
";"20.48500
";"5.15000
";"1.88900
";"6.36000
";"2.67800
"
"5.82900
";"0.89700
";"4.11900
";"3.63500
";"5.82200
";"5.94800
";"5.60100
";"1.04800
";"5.13900
";"2.29700
";"7.21100
";"0.49900
";"6.56500
";"0.54900
"
"4.76900
";"5.95300
";"3.95200
";"1.10100
";"5.75700
";"5.95500
";"5.40300
";"2.87900
";"5.49200
";"1.68400
";"5.58500
";"0.99300
";"5.99900
";"0.94800
"
"4.05600
";"1.49000
";"2.39600
";"0.80800
";"2.56800
";"2.92300
";"2.85300
";"0.67500
";"3.98100
";"1.14800
";"3.44100
";"0.71300
";"2.93800
";"0.75800
"
"6.27400
";"21.56700
";"4.05900
";"20.85500
";"5.81400
";"6.47800
";"5.87700
";"13.47200
";"5.34600
";"13.28500
";"5.77200
";"1.82700
";"6.63000
";"1.55200
"
"5.45700
";"1.07500
";"3.93500
";"0.39600
";"6.02500
";"6.13000
";"5.22600
";"0.95600
";"7.03000
";"1.30000
";"5.59100
";"0.77000
";"5.53500
";"0.59500
"
"4.76700
";"1.21400
";"3.91300
";"0.38000
";"5.58200
";"5.92200
";"4.65800
";"1.26600
";"4.65800
";"1.04000
";"4.67300
";"0.82700
";"4.72500
";"0.95000
"
"4.70100
";"1.44600
";"5.18900
";"0.57700
";"5.58700
";"5.66300
";"4.70500
";"0.90800
";"6.97300
";"0.90500
";"5.39300
";"0.80600
";"5.61500
";"0.67000
"
"6.37100
";"730.06400
";"3.91000
";"317.04900
";"5.68200
";"25.41900
";"5.87700
";"183.43100
";"5.59100
";"169.81200
";"5.27100
";"6.45300
";"5.95000
";"6.77500
"
"6.51700
";"37.14400
";"3.95200
";"1.28100
";"5.03200
";"5.67600
";"5.69900
";"22.50400
";"5.98600
";"1.69100
";"5.78000
";"1.96700
";"5.78800
";"1.47200
"
"5.52500
";"1.34000
";"4.01300
";"0.66500
";"5.61800
";"5.74500
";"4.77000
";"1.05000
";"6.98800
";"1.57900
";"5.49000
";"0.67400
";"5.53000
";"0.93500
"
"5.77700
";"2.22700
";"4.19800
";"0.02800
";"4.93200
";"5.96600
";"4.90800
";"1.57600
";"5.71800
";"0.37200
";"5.88900
";"1.47500
";"6.24900
";"0.41600
"
"6.96600
";"2.66700
";"4.20200
";"0.02900
";"5.62900
";"7.65900
";"4.89800
";"1.77300
";"4.95200
";"0.38600
";"6.75600
";"2.22800
";"5.45200
";"0.40600
"
"6.66400
";"2.19600
";"4.18600
";"0.02600
";"5.66400
";"6.35900
";"5.36500
";"1.52300
";"5.81100
";"0.33900
";"5.76000
";"1.39200
";"6.16700
";"0.40300
"
"6.01200
";"1.05300
";"4.98300
";"0.02700
";"5.69500
";"5.76200
";"4.81600
";"0.37800
";"5.63200
";"0.38900
";"5.73100
";"0.40700
";"5.69800
";"0.43600
"
"1.02700
";"1.10200
";"0.37800
";"0.19800
";"0.76600
";"1.06000
";"1.08400
";"0.97400
";"1.06400
";"1.00000
";"1.08500
";"1.08900
";"1.07800
";"1.15300
"
"5.74500
";"0.62600
";"4.04300
";"0.26800
";"4.97100
";"5.07100
";"4.87400
";"0.82400
";"4.88800
";"0.69600
";"6.27400
";"0.75700
";"6.82800
";"0.72600
"
"5.82400
";"0.39100
";"5.04800
";"2.83800
";"6.14300
";"6.20800
";"5.47400
";"0.35700
";"4.89800
";"1.92400
";"5.64500
";"0.45100
";"4.98800
";"0.78600
"
"2.92900
";"1.39500
";"1.97600
";"0.45600
";"2.04400
";"2.12800
";"2.93800
";"1.17900
";"2.94900
";"1.20600
";"2.96600
";"1.04700
";"3.04100
";"0.96500
"
"5.90900
";"4.78700
";"4.98400
";"1.52000
";"6.21500
";"6.83900
";"5.86600
";"3.07500
";"5.82800
";"2.21700
";"6.25600
";"0.99400
";"5.73700
";"1.28200
"
"5.02500
";"5.32500
";"4.18900
";"1.50400
";"6.19400
";"6.75000
";"5.50900
";"3.24600
";"5.66200
";"2.61500
";"5.57500
";"1.07400
";"6.57000
";"1.51900
"
"0.92500
";"1.15100
";"0.28800
";"0.33600
";"0.99300
";"1.11000
";"0.92400
";"1.01000
";"0.92000
";"0.97300
";"0.90700
";"0.92400
";"0.91800
";"0.93000
"
"3.37300
";"0.88100
";"1.93500
";"0.27600
";"3.24800
";"3.57800
";"2.78000
";"0.71200
";"3.13400
";"0.66000
";"3.37600
";"0.81800
";"3.26200
";"0.76500
"
"1.10800
";"0.66900
";"0.44800
";"0.09400
";"1.18900
";"1.29600
";"1.12200
";"0.59700
";"1.13000
";"0.59900
";"1.11600
";"0.73900
";"1.13100
";"0.77900
"
"1.77400
";"1.15500
";"1.00600
";"0.28100
";"1.83900
";"1.93600
";"1.67500
";"0.90700
";"1.17900
";"0.70500
";"1.20600
";"0.69200
";"1.78000
";"0.66600
"
"0.86000
";"0.58800
";"0.26000
";"0.05200
";"0.93600
";"1.04100
";"0.84400
";"0.55800
";"0.88300
";"0.56900
";"0.87200
";"0.66300
";"0.86200
";"0.66000
"
"0.91500
";"0.26700
";"0.30600
";"0.00600
";"0.99200
";"1.06400
";"0.92100
";"0.24900
";"0.90900
";"0.26300
";"0.92200
";"0.30500
";"0.90400
";"0.25900
"
"1.30500
";"0.79700
";"0.62500
";"0.06800
";"1.38000
";"1.47500
";"1.31100
";"0.65200
";"1.44200
";"0.68400
";"1.32200
";"0.86400
";"1.28800
";"0.86400
"
"1.38400
";"1.72000
";"0.75200
";"2.65600
";"1.41500
";"1.53000
";"1.41600
";"1.60400
";"1.40500
";"2.25600
";"1.34200
";"0.84500
";"1.34100
";"0.83300
"
"1.21000
";"2.02700
";"0.62600
";"1.90800
";"1.26900
";"1.38500
";"1.22800
";"1.46900
";"1.22300
";"2.00400
";"1.17500
";"0.82200
";"1.15200
";"0.78500
"
"1.18700
";"1.91700
";"0.64800
";"1.74200
";"1.21200
";"1.32500
";"1.23000
";"1.47500
";"1.20800
";"1.98600
";"1.12700
";"0.77600
";"1.13000
";"0.80300
"
"1.16600
";"0.27000
";"0.49300
";"1.33600
";"1.17500
";"1.25300
";"1.15500
";"0.27500
";"1.17000
";"0.97300
";"1.11800
";"0.31900
";"1.14000
";"0.72000
"
"1.25400
";"0.91600
";"0.53400
";"0.28800
";"1.34700
";"1.44300
";"1.27300
";"0.80100
";"1.26200
";"0.81200
";"1.25800
";"0.77000
";"1.27400
";"0.77300
"
"0.87700
";"0.75600
";"0.27300
";"0.00500
";"0.93900
";"1.09800
";"0.89300
";"0.55100
";"0.86700
";"0.26600
";"0.85900
";"0.57000
";"0.90200
";"0.29100
"
