TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.apache.storm.kafka.spout.KafkaSpout,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.5647802823315119,862,74
