TARGET_CLASS,criterion,Coverage,Total_Goals,Covered_Goals
org.springframework.boot.context.embedded.undertow.UndertowEmbeddedServletContainerFactory,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,0.8029510025713297,393,200
